time_s,IC_1,IC_2,IC_3
0.00282,0.6145724109254953,0.6725103879385975,1.7378387007243081
0.00284,0.853181294921907,0.5439369419700868,0.6519486623120136
0.00286,0.5057937447801873,1.142573386984734,0.24673292734106578
0.00288,0.18286687835522528,0.14305469322832517,0.34422740913514177
0.0029,-0.6850342498541865,-1.337027944597711,-0.06564378026225341
0.00292,-0.6546263445292092,-0.22078297916270095,1.0540367574001277
0.00294,0.6770770976497617,0.5755143020483923,1.2607056269531687
0.00296,1.3955680344377828,-1.0364794929527754,0.4818904728235517
0.00298,0.0978395893812671,-1.3577925977544112,1.4354415350192193
0.003,-1.5941037356897656,0.6188941792290247,-0.008938864181999042
0.00302,0.11449946593999674,1.911070713101728,0.5187169133188088
0.00304,1.9690660096965507,1.0855940351718827,-2.033418178543535
0.00306,0.07918749561097302,-1.17924722514808,0.32381062773475894
0.00308,-1.9432758120360811,-1.1968384671475638,0.8689345381579596
0.0031,-1.4691228664182536,0.7443764453393756,1.9970721248332914
0.00312,-0.5587457570409626,0.4660974283902823,-0.9340495576344652
0.00314,-0.67724414516746,-0.5872865989285387,-1.051102412897248
0.00316,0.2849426872726477,0.07345680114411704,-0.12314603714231236
0.00318,-0.4849003944217464,1.320234651904646,-0.5724894237466902
0.0032,-1.0180986606473956,1.175819782948791,1.3971709913367756
0.00322,0.7271739602980096,-0.030329599584988563,-1.238483552672175
0.00324,2.498737966820326,0.036358789752146826,-0.2535365513318442
0.00326,1.187017694495495,0.39654129968471025,1.0877041403695664
0.00328,-0.4227254250506056,-0.4427794914836565,-0.7742934150499842
0.0033,-0.03334886472256441,-1.1611150589152444,-1.4233319224802348
0.00332,1.0515773830519557,-1.011126217965571,-0.40369818024133614
0.00334,1.2151162772746014,-0.3666813076952976,1.7512896815912742
0.00336,0.016182489605308853,0.4304461197221953,-1.49469755337935
0.00338,-0.9274571219465192,0.7302999333260589,-1.0042746081138707
0.0034,-1.07286690446871,0.2986011926241083,-0.8322283626165207
0.00342,0.027326066627041186,0.1702378455495832,-0.4021618336617371
0.00344,0.8327777775812435,0.2866617056748176,-0.8868140293698933
0.00346,-0.2343426339668884,0.06638012818571719,-0.5653903878688901
0.00348,-1.5351551770230072,-0.4269851088014544,1.7102725482779428
0.0035,-1.3015466053383065,-0.38973619921612884,0.7021413751052497
0.00352,-0.16273092441521386,0.32738140114003383,-1.4297886970857936
0.00354,0.2730057641999225,0.7577761286237061,-1.1898180071165982
0.00356,-0.31360132013561187,0.7099196344403813,-0.24936801418286692
0.00358,0.013043046671089655,0.43392073062965514,0.7028787212129913
0.0036,1.2997176109276634,0.02222600914896077,-0.8188186903112183
0.00362,0.967999821171644,-0.5004619607240178,0.14641715258052668
0.00364,-0.1768513675267637,-0.7645444662573193,1.58791287128563
0.00366,0.14441795426782825,-0.7139850416605517,-0.27736389429345853
0.00368,0.45107324008782645,-1.0480464671917742,1.889377492453893
0.0037,0.3347515107637783,-0.997627450973488,0.5507323511396192
0.00372,-0.44241630698286255,-0.03344021114822096,1.0503826756947088
0.00374,-0.5712500584396412,0.7702430597557165,-0.575125694171774
0.00376,0.3429908781830995,1.1442890046445382,0.16454976782412972
0.00378,0.27723894632639384,0.5651224698811231,0.6602250318150251
0.0038,-0.5181587742821647,-0.1063932415257152,-2.472264441394011
0.00382,-0.0024261975546221635,0.231274489722338,-0.6059543180536882
0.00384,0.3936296082397872,0.2062266201989698,1.5705823590341692
0.00386,-0.29065039057903935,-0.7355361628928015,-1.913460464913262
0.00388,0.02704170497373548,-0.5392727979057246,-1.3446103659211723
0.0039,0.29177291056008386,0.2566330737267621,-1.1604279193242872
0.00392,-0.332880749633522,0.7645210011586789,1.0508170102329049
0.00394,-0.28123841207678557,0.2486108214379618,0.41643178320864127
0.00396,0.11796262343701473,0.04403737596297616,0.1541935928235549
0.00398,0.02239233826842571,0.21827940346161692,-0.4918049920002183
0.004,-0.07311328183447947,-0.0953437181895068,0.709964362269532
0.00402,0.42099166390051335,-0.9848390130541067,1.7202505567647677
0.00404,0.588141330757882,-1.4470558155280557,0.12436289200111074
0.00406,-0.45037714946751045,-0.8178744911192695,1.3746425020726891
0.00408,-0.36269367624419563,-0.0053222137294378444,1.6077819552039645
0.0041,0.5395732669069117,0.5644710269964824,-1.274104765012161
0.00412,0.323342847713348,0.9234841163533133,0.4935538887113262
0.00414,-0.5445102811500692,0.42104216107649256,-0.475250532441368
0.00416,-0.54684758284804,0.39978021174075107,-0.2793335749910695
0.00418,0.34214386567838523,0.6373526585719628,-1.07705630669822
0.0042,0.25006281446370704,0.059137306599152124,-0.5665900854311151
0.00422,-0.361948889357002,-0.8665924931015945,-0.901590704427918
0.00424,-0.1360746221434755,-0.5583433719629396,-0.7948212972942668
0.00426,0.2310909286317819,0.29027689923263583,-0.9453366657678782
0.00428,0.30253094094182914,0.3315430621310954,-1.4633487999059922
0.0043,-0.05041791836258633,0.17052718769373987,0.7794479470733287
0.00432,-0.27948346555204157,0.3983873766064653,0.45223488183051697
0.00434,0.0792336515351148,0.7134372263911843,2.27623941688658
0.00436,0.27642153790289403,0.0938094052382435,0.09467442727947185
0.00438,-0.32857548710876144,-0.7267023471028622,1.1189252883930503
0.0044,-0.5704195478443935,-1.0518023314287888,0.6356769432630965
0.00442,0.22745345464832425,-0.31252739698393145,1.1016761527537622
0.00444,0.7444405482816621,0.23125458527817533,1.8685418270847598
0.00446,0.14904970620126448,-0.04131697436240826,0.826474160663441
0.00448,-0.37588029927277145,-0.03796689078252693,-0.9488187956966685
0.0045,-0.034130481602148995,0.6882416827949319,-1.3410852128508481
0.00452,0.6429693426385382,1.2113719658810425,-0.2589777622281594
0.00454,0.250907138058733,0.22395232880830734,-1.6830022467820582
0.00456,-0.6444404001374384,-0.29441122794887925,-0.6572763271013788
0.00458,-0.5422410280632965,-0.3493050008679287,-1.746656715367854
0.0046,0.48186655159230285,-0.4369753079001864,-0.23940295746457593
0.00462,0.4713240746219097,-0.4162641237643473,-1.0869513502536488
0.00464,-0.4999684507264166,0.24699471789895724,-1.21930524017408
0.00466,-0.3752701485681908,0.9554169964409651,0.3502928736355118
0.00468,0.7011957865464382,0.5623514290191212,-0.4486460867146131
0.0047,0.5213793553227515,-0.638244386472618,0.723832279698838
0.00472,-0.41583301073275486,-1.3699798855792094,-1.4446835079344489
0.00474,-0.26894182834790953,0.06317633484215004,0.239766607053815
0.00476,0.2926944774983567,0.08751124780881334,-0.21988045577740262
0.00478,-0.006818808795659231,-1.4610000398218037,1.2849877726416585
0.0048,-0.21152314285052426,-0.9864349257544203,1.4709244257659753
0.00482,0.1761599138746898,1.3485704804913634,0.7469801174865969
0.00484,-0.25018815358335206,2.0940081686755905,2.470949990260669
0.00486,-0.41208320688948274,0.13244781957631688,-1.0124020562935658
0.00488,0.32121881006383407,-0.8691984367767185,0.13824930373791033
0.0049,0.311247489841755,0.07914887393666757,0.5036963015386452
0.00492,-0.48606103705748926,1.393890363137059,-0.3600915033011665
0.00494,-0.5527761235214487,0.425044057991709,-0.3043544824939634
0.00496,0.29796830160016513,-1.101223474932437,-0.4617468173911798
0.00498,0.1289851404877143,-0.37979729243484583,-2.116336950377998
0.005,-0.3098701716950526,1.229732076784407,-1.1584137997784794
0.00502,0.0494006605977689,0.7727775925561414,-1.7033737429409546
0.00504,0.6219327922604867,-0.0873940582736141,-0.009345783565012679
0.00506,0.17887819395748678,-0.2991686879892213,-0.5065182491793965
0.00508,-0.22534269324888423,0.1886977949721302,-0.00407139121988731
0.0051,0.5619690571932828,0.09552633261582123,0.3406538371467877
0.00512,0.26373888250911026,-0.924369031177514,1.1841481858015768
0.00514,-0.33034691001087385,-1.448411951882923,0.3029409288416635
0.00516,-0.040198042040957525,-0.010253418403871966,2.069464079838384
0.00518,0.03174796712884429,0.8719228997744006,2.021962785197354
0.0052,-0.33587235788567027,0.4550684202911474,0.28557919397774795
0.00522,-0.1588027723775193,-0.04097614585730031,1.4698723600810506
0.00524,0.29648249013504213,0.07635766632978847,0.030466518293859254
0.00526,-0.16799550852146,0.7115582198310124,1.492721916850935
0.00528,-0.4262333888211604,-0.22249163759221574,0.49469004342553113
0.0053,0.25020559178931623,-1.2195986256377251,-1.067795208578189
0.00532,0.3017285895011086,-0.15623880646519764,-0.7924355396649934
0.00534,-0.13106525917852316,0.5087152497434888,0.1815441798697716
0.00536,0.010925540376034205,-1.0693804181255406,-1.7783515240541088
0.00538,0.06847377095831446,-1.124668085977594,-2.9818088308776356
0.0054,0.10170774922441507,0.6092921875469264,-0.029384633861132322
0.00542,0.07963591390735994,0.691336649676806,0.31667398031225397
0.00544,0.06540069243282465,-0.16567545654241636,-1.375172695116891
0.00546,-0.08971364475022547,-0.6809304644282184,0.24699662602342334
0.00548,-0.17318792742396413,-0.5035237755079712,2.22228188660417
0.0055,-0.06397178804245165,-0.6844933985814258,-0.3450487510475617
0.00552,0.0512079134549997,-0.7925381186173007,0.39454372422365513
0.00554,-0.06220211908679234,-0.1413377718268274,2.117677775175164
0.00556,-0.33136505413872813,0.4775444554386611,-0.7477663295434176
0.00558,-0.1053549301093224,0.8923533051571307,1.3822172663073613
0.0056,0.19703597010597387,0.5785420396753465,-1.0545851035835072
0.00562,0.03181991278822023,0.345962901913959,-0.5945259742396545
0.00564,-0.006778614989169306,0.26644839055863273,0.4912833322834753
0.00566,0.06532714737643253,0.2235043240545763,-0.8361291833996827
0.00568,0.16895354316221264,-0.05518029530710229,-1.1083417335227004
0.0057,-0.1094637801084251,-0.6638258023091697,-0.9796120761067874
0.00572,-0.08160282343015432,0.030027394331273514,-0.8223455494055095
0.00574,0.029852421252207797,0.6759906323132164,-1.214456774008866
0.00576,0.13022079283795218,0.06675712465771393,-1.6248871334864596
0.00578,-0.10328131123766472,-0.17994553144250597,1.6075448444938447
0.0058,-0.41800738484225564,0.1861674697226541,-0.3687349820062557
0.00582,0.02510558185691223,0.15468880466917728,0.4205317560159458
0.00584,0.318617056568901,-0.220484286673796,0.6451901583184946
0.00586,-0.02829760973881246,-0.9092427815894571,-0.9350534338378895
0.00588,-0.4009677146874545,-0.5188230167560459,1.4389353537453027
0.0059,0.08368955265913251,-0.08514104915191527,0.12555416199470654
0.00592,0.57855676169596,0.03496527983836881,0.5518418001768434
0.00594,0.24676889990446257,0.0873336039767986,0.41922258693267955
0.00596,-0.3622629492368688,0.27477995153342066,-1.201870881614604
0.00598,0.09992483288746486,0.7319040108486842,-0.3203837202395658
0.006,0.8375468452670872,1.0326141752497477,-0.32623412585623424
0.00602,0.20754452553803038,0.8147398255714269,0.14739369032987654
0.00604,-0.4659795313973679,0.17918092839803512,-0.8023682847036225
0.00606,-0.03805169234707046,-0.02918320558345393,-0.053646345100147846
0.00608,0.46675671827633075,-0.03157795689522163,-2.012129463448085
0.0061,-0.10061692649284916,-0.09961603812410796,-0.4297535200438106
0.00612,-0.9362660711185007,0.026496823186970563,-1.7485898735879666
0.00614,-0.05111785009441026,0.47104852543619374,-0.633037209235907
0.00616,0.6848316511990901,0.48124433534501904,-0.2447860576115179
0.00618,-0.3749715603584729,-0.25185826669463174,0.5619806614581945
0.0062,-0.6437876430468166,-0.6149213808280508,-0.5279969190381777
0.00622,0.2148347697635064,-0.5054798344069014,0.16192171006000608
0.00624,0.5389658550454799,-0.5587121035111018,1.0303716836064976
0.00626,-0.12982493975783085,-0.39026246994909686,1.3542042103930123
0.00628,-0.05565852595340587,0.015243391116078052,0.4414212386625505
0.0063,0.37712617792763786,0.003914727167145661,-0.2684589982163083
0.00632,0.10357511975432009,-0.22781421786563003,1.1674889098637207
0.00634,0.3732010144795035,0.13331427985188316,-0.3439756168445964
0.00636,0.3020869561616898,0.5674517342041073,0.1622718583659958
0.00638,-0.356667193590024,0.06581040183295973,0.49471414244423284
0.0064,-0.03122196388250975,-0.42059805344830736,0.014355160718677467
0.00642,0.38201839875277827,-0.11070892905126789,0.36438146789711423
0.00644,0.037333517614846365,0.3398038431452372,-1.7638750509455952
0.00646,-0.40761422227350497,0.2121455782238621,-0.7034193949910624
0.00648,-0.05687485379720309,-0.26839151424399804,-1.0896204666410887
0.0065,0.30984185465440384,0.21309050468171162,0.8220802293678842
0.00652,-0.0880253820454981,0.5304680226771133,-2.040938015931711
0.00654,-0.37773772010981965,0.2887825373622428,0.30681061097790924
0.00656,0.06042714074320297,-0.34812490418431774,0.7448108186273538
0.00658,0.1264515750128398,-0.5049923452147848,-0.15295684247946073
0.0066,0.04028757103673245,-0.2641501153567346,0.9075155594634909
0.00662,0.035497869787409896,-0.30506438709459954,0.6824164409549263
0.00664,0.15671621752922626,-0.2704198129994111,1.6660042646832645
0.00666,-0.09286953385976791,-0.2852488379912996,0.46140984502045707
0.00668,0.011708442962922339,0.17784824311727157,1.111532723842336
0.0067,0.6212491719650727,0.5935299555978976,-0.2732218829444707
0.00672,0.2629360467161439,0.4134586772082393,-0.6911886373657644
0.00674,-0.49372107743508276,-0.01590552413313415,-0.9195836782830807
0.00676,-0.172965712589187,-0.09822226774697147,0.23404492242900243
0.00678,0.6618436257115111,-0.31892058660981265,-0.38620599527683386
0.0068,0.2882674999086764,-0.14392191458936096,-2.6309477836794124
0.00682,-0.7900281359772059,0.4126634535354956,0.45826025051413044
0.00684,-0.46970532280159366,0.04409790833987811,-1.888805264143171
0.00686,0.4367689466150857,-0.03106342578410485,0.24486860327811233
0.00688,0.3485897363753747,-0.37576145646800807,-1.1916860076946931
0.0069,-0.5642946179950618,-0.159925520885051,0.634996640630812
0.00692,-0.2929678625561725,0.13046913267192542,-0.506659165484992
0.00694,0.21368460651548796,-0.19635853735826775,0.0649534274145985
0.00696,-0.06626543805359512,-0.3997224790473529,1.525402640424342
0.00698,0.046166838179100396,-0.22786549195084993,-0.8692271701748848
0.007,0.26561080623270766,0.21555942843333187,1.931904091474335
0.00702,-0.14829493703427896,-0.24873589946419133,-0.455767162472918
0.00704,-0.0979168907437145,-0.11911636672818993,0.5441209315033191
0.00706,0.34065194688606737,0.02210677290433197,-0.5139967277795752
0.00708,0.2556053589377668,0.1153886578346357,0.8674314626745717
0.0071,-0.28108704404881835,-0.20060381134964037,0.41804862497644496
0.00712,-0.2134867362867313,-0.23840244676626615,1.4219832011219702
0.00714,0.35726786627741497,0.37290721313262115,-0.37345248558147914
0.00716,-0.03804557567998167,0.17782657633738747,-1.0317005299812834
0.00718,-0.48103995644338604,-0.2495798819123594,0.06122284511966832
0.0072,0.32244145438767063,-0.01579193337679278,-1.3337767373294147
0.00722,0.263086320561492,0.551811560325173,-0.5165408129276882
0.00724,-0.5604095078138212,0.40372612432531096,-0.8591578023025616
0.00726,-0.3824490988947447,-0.03048408862324056,-0.9365155128702087
0.00728,0.5426929357753284,0.14447383926603513,0.3723680897097093
0.0073,0.065197042473733,-0.23033781220590496,-1.4439561995078505
0.00732,-0.5445641973502019,-0.4008464872745557,-0.9632766772947622
0.00734,-0.18420966036343797,-0.23593391755915383,0.4978956260793129
0.00736,0.043988620573201735,-0.3545520748899033,0.4276976918818823
0.00738,0.33333517664433665,-0.025852589875144053,0.7549443668062747
0.0074,0.24124899840832065,0.33810451712620104,0.03289799695291463
0.00742,-0.15377676914586777,0.0539720412136839,-1.4049762578640694
0.00744,-0.061265970178092134,-0.08713606972515801,0.8412310784427309
0.00746,0.06995756472073232,0.007081413276744945,0.31297559199224206
0.00748,0.4074164312284592,0.007038304013836477,-1.2891757311708512
0.0075,-0.08473685939457933,-0.053689139622910616,0.6253178422292175
0.00752,-0.2860264395151608,-0.10596897026794432,-1.4979975893830122
0.00754,0.13937000269408498,-0.17860255654991503,-1.5805091839648886
0.00756,0.04275140941951444,0.17600996861559032,0.01158045099561984
0.00758,-0.29619012074439127,0.3635413630856337,0.7522981631674036
0.0076,-0.17822883775890494,0.2526792246409789,0.5900831962053629
0.00762,0.21482750898033787,0.34699846672430573,0.06743699553386803
0.00764,0.15330107338804358,0.1955283391750334,0.11078244095192484
0.00766,-0.2878080863370118,-0.2296376766677366,1.0253041639588882
0.00768,-0.32179926949685767,-0.271816975855754,0.4582371155934619
0.0077,0.26014578972029817,-0.11255607932125154,0.11881272336463156
0.00772,0.5520607225043657,-0.07299122107750944,0.43383543890949683
0.00774,-0.10805801952205452,0.01544012029628457,0.4437659363770344
0.00776,-0.3946024500170751,0.0724827660511913,-0.25614911154992953
0.00778,0.4407913423466885,-0.3582674434379721,-0.5895621964327047
0.0078,0.6851193755357591,-0.0797280709197771,0.22115761404884843
0.00782,-0.3208036278073251,-0.08429601928668816,-1.9021280860672236
0.00784,-0.5598709588768586,-0.07259511113927897,0.9587751219947988
0.00786,0.6142460318543705,-0.03502146448656716,-0.4582847833264941
0.00788,0.3238723761991143,0.17842196876947483,0.054380675939249994
0.0079,-0.6359540516142214,0.24932246022843635,0.5295066783486999
0.00792,-0.07744109786175818,-0.004740381328363067,-1.2704607282523155
0.00794,0.0548117260380536,0.10777300932316793,1.2782772458049163
0.00796,-0.133545413667662,0.4810611121466136,0.38247420223163
0.00798,0.18471096700552977,0.7827618396509157,1.6713413257168726
0.008,0.18092286384181694,0.15193931041595124,-1.9773533541570114
0.00802,-0.39880731738795466,-0.2673432164955095,0.31430389284157967
0.00804,-0.09386237735368885,-0.4098627652919262,-0.2435679847380156
0.00806,0.6755083199995214,-0.5875631781791555,-0.17808409977276646
0.00808,0.10400405794320175,-0.29749747326474246,1.6611640052060537
0.0081,-0.5828005961577459,-0.30162987544266456,-3.4492919563193696
0.00812,0.29143111547384537,-0.04605692912150345,1.609789678553092
0.00814,0.32726021496187163,-0.04192493350921766,-0.5729086429107996
0.00816,-0.30504897300920214,-0.08069470618559388,-1.5230513501126928
0.00818,-0.07121908560844796,-0.14535041902027607,1.0894949943436694
0.0082,0.4827152379079644,-0.24370448179565196,-0.6871271370253152
0.00822,0.05808648103181593,0.10818757369553725,0.9636286658529563
0.00824,-0.5926553794004394,-0.20255097038645467,-0.47464285221317093
0.00826,0.1964005884323359,-0.2722527123619763,0.9946953572785937
0.00828,0.4279194446833881,0.17650216402891525,-0.5102303649330806
0.0083,-0.31184418991557655,0.47746978030432063,-0.10602291007777163
0.00832,-0.4693381807662805,0.3527794896524287,1.648847979545772
0.00834,0.25806224088719903,0.03403910225764308,-0.11046612847793887
0.00836,0.325922548250213,0.39140631052248553,0.7783764229828775
0.00838,-0.5270956087379346,0.2605404031361608,-1.1104829229442144
0.0084,-0.11295862084508076,-0.18693909409508264,0.6388495622497785
0.00842,0.5765691906926986,-0.4131154836343375,-0.4995296621580578
