time_s,ch1,ch2,ch3
0.1103,-5.689893001203927e-16,0.0,-4.440892098500626e-16
0.11032,-1.6653345369377348e-16,0.0,-2.7755575615628914e-16
0.11034,2.220446049250313e-16,0.0,2.220446049250313e-16
0.11036,3.608224830031759e-16,0.0,4.440892098500626e-16
0.11038,-2.220446049250313e-16,-3.3306690738754696e-16,-2.7755575615628914e-16
0.1104,-5.551115123125783e-16,-5.551115123125783e-16,-4.440892098500626e-16
0.11042,-2.220446049250313e-16,-4.440892098500626e-16,-1.6653345369377348e-16
0.11044,1.1102230246251565e-16,2.7755575615628914e-16,8.881784197001252e-16
0.11046,-5.551115123125783e-17,3.3306690738754696e-16,-2.220446049250313e-16
0.11048,-2.498001805406602e-16,-2.220446049250313e-16,-4.440892098500626e-16
0.1105,-1.6653345369377348e-16,1.1102230246251565e-16,-2.220446049250313e-16
0.11052,0.0,-1.3877787807814457e-16,-1.942890293094024e-16
0.11054,1.1275702593849246e-16,0.0,1.1102230246251565e-16
0.11056,2.220446049250313e-16,1.1102230246251565e-16,3.3306690738754696e-16
0.11058,2.220446049250313e-16,1.6653345369377348e-16,3.885780586188048e-16
0.1106,-2.220446049250313e-16,-1.6653345369377348e-16,-2.220446049250313e-16
0.11062,4.440892098500626e-16,-1.1102230246251565e-16,2.220446049250313e-16
0.11064,0.0,-1.3877787807814457e-16,-1.942890293094024e-16
0.11066,1.942890293094024e-16,2.220446049250313e-16,0.0
0.11068,0.0,1.1102230246251565e-16,-5.551115123125783e-17
0.1107,-2.1510571102112408e-16,-2.2898349882893854e-16,-4.440892098500626e-16
0.11072,-5.551115123125783e-17,-1.1102230246251565e-16,0.0
0.11074,-1.1102230246251565e-16,0.0,0.0
0.11076,0.0,0.0,-2.220446049250313e-16
0.11078,-2.220446049250313e-16,-5.551115123125783e-17,-3.885780586188048e-16
0.1108,-3.3306690738754696e-16,-2.220446049250313e-16,-2.220446049250313e-16
0.11082,-3.3306690738754696e-16,-1.1102230246251565e-16,-5.551115123125783e-16
0.11084,1.0408340855860843e-16,4.440892098500626e-16,0.0
0.11086,-1.1102230246251565e-16,2.220446049250313e-16,-3.3306690738754696e-16
0.11088,-1.1102230246251565e-16,-1.4224732503009818e-16,-2.7755575615628914e-16
0.1109,-7.632783294297951e-17,-2.220446049250313e-16,-1.1102230246251565e-16
0.11092,1.1102230246251565e-16,-1.1102230246251565e-16,2.220446049250313e-16
0.11094,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-16
0.11096,4.440892098500626e-16,3.3306690738754696e-16,5.551115123125783e-16
0.11098,6.661338147750939e-16,1.1102230246251565e-16,6.938893903907228e-16
0.111,-5.551115123125783e-17,-8.326672684688674e-17,-1.1102230246251565e-16
0.11102,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16
0.11104,-2.220446049250313e-16,0.0,-2.220446049250313e-16
0.11106,2.220446049250313e-16,2.7755575615628914e-16,5.551115123125783e-16
0.11108,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1796119636642288e-16
0.1111,-1.1102230246251565e-16,-1.5265566588595902e-16,-2.220446049250313e-16
0.11112,-8.881784197001252e-16,-3.608224830031759e-16,-7.216449660063518e-16
0.11114,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16
0.11116,-1.6653345369377348e-16,-1.1102230246251565e-16,-2.7755575615628914e-16
0.11118,-6.661338147750939e-16,-1.1102230246251565e-16,-6.661338147750939e-16
0.1112,1.1102230246251565e-16,2.220446049250313e-16,0.0
0.11122,0.0,2.220446049250313e-16,2.220446049250313e-16
0.11124,-5.551115123125783e-17,0.0,-1.6653345369377348e-16
0.11126,-3.3306690738754696e-16,4.440892098500626e-16,-3.3306690738754696e-16
0.11128,4.440892098500626e-16,3.3306690738754696e-16,4.440892098500626e-16
0.1113,4.440892098500626e-16,0.0,8.881784197001252e-16
0.11132,8.881784197001252e-16,4.440892098500626e-16,1.1102230246251565e-15
0.11134,4.440892098500626e-16,1.3322676295501878e-15,4.440892098500626e-16
0.11136,-7.216449660063518e-16,-8.881784197001252e-16,-1.7763568394002505e-15
0.11138,0.0,-8.881784197001252e-16,4.440892098500626e-16
0.1114,4.440892098500626e-16,1.1102230246251565e-16,6.661338147750939e-16
0.11142,-1.249000902703301e-16,8.881784197001252e-16,-4.163336342344337e-16
0.11144,-2.220446049250313e-16,4.440892098500626e-16,-5.689893001203927e-16
0.11146,2.7755575615628914e-16,0.0,4.440892098500626e-16
0.11148,2.498001805406602e-16,-8.881784197001252e-16,7.494005416219807e-16
0.1115,-4.440892098500626e-16,-1.3322676295501878e-15,-5.551115123125783e-16
0.11152,1.6653345369377348e-16,1.3322676295501878e-15,0.0
0.11154,0.0,-2.220446049250313e-16,-6.661338147750939e-16
0.11156,-5.551115123125783e-16,-5.551115123125783e-16,-8.881784197001252e-16
0.11158,-2.7755575615628914e-16,-4.440892098500626e-16,-4.440892098500626e-16
0.1116,0.0,1.1102230246251565e-16,-1.1102230246251565e-16
0.11162,1.942890293094024e-16,2.220446049250313e-16,1.1102230246251565e-16
0.11164,-2.7755575615628914e-17,-4.440892098500626e-16,2.220446049250313e-16
0.11166,1.3877787807814457e-16,-8.881784197001252e-16,5.551115123125783e-16
0.11168,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16
0.1117,3.3306690738754696e-16,4.440892098500626e-16,2.220446049250313e-16
0.11172,3.174543961037557e-16,3.3306690738754696e-16,2.220446049250313e-16
0.11174,-2.7755575615628914e-17,-4.440892098500626e-16,1.1102230246251565e-16
0.11176,-2.220446049250313e-16,4.440892098500626e-16,-1.1102230246251565e-16
0.11178,-2.220446049250313e-16,0.0,-6.38378239159465e-16
0.1118,1.1102230246251565e-16,4.440892098500626e-16,-5.551115123125783e-17
0.11182,-5.551115123125783e-17,-2.220446049250313e-16,-5.551115123125783e-17
0.11184,-1.1796119636642288e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
0.11186,4.163336342344337e-17,1.6653345369377348e-16,1.1102230246251565e-16
0.11188,-2.220446049250313e-16,2.7755575615628914e-17,-1.1102230246251565e-16
0.1119,1.1102230246251565e-16,0.0,3.885780586188048e-16
0.11192,1.1102230246251565e-16,1.6653345369377348e-16,1.6653345369377348e-16
0.11194,0.0,0.0,-1.6653345369377348e-16
0.11196,-2.7755575615628914e-16,4.440892098500626e-16,-4.85722573273506e-16
0.11198,-2.220446049250313e-16,-2.220446049250313e-16,-4.440892098500626e-16
0.112,-1.1102230246251565e-16,-1.6653345369377348e-16,-2.7755575615628914e-16
0.11202,0.0,0.0,1.1102230246251565e-16
0.11204,-4.440892098500626e-16,-4.440892098500626e-16,-3.3306690738754696e-16
0.11206,1.6653345369377348e-16,0.0,2.498001805406602e-16
0.11208,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16
0.1121,0.0,-1.1102230246251565e-16,2.6020852139652106e-17
0.11212,-1.1102230246251565e-16,2.220446049250313e-16,-2.7755575615628914e-16
0.11214,2.220446049250313e-16,8.881784197001252e-16,3.3306690738754696e-16
0.11216,1.1102230246251565e-16,1.6653345369377348e-16,2.220446049250313e-16
0.11218,-1.1102230246251565e-16,-2.220446049250313e-16,-1.1102230246251565e-16
0.1122,2.220446049250313e-16,0.0,6.106226635438361e-16
0.11222,-4.440892098500626e-16,-3.885780586188048e-16,-5.620504062164855e-16
0.11224,-2.220446049250313e-16,-2.220446049250313e-16,-5.134781488891349e-16
0.11226,1.1102230246251565e-16,0.0,3.5561831257524545e-16
0.11228,-3.642919299551295e-17,-2.220446049250313e-16,-5.551115123125783e-17
0.1123,-4.440892098500626e-16,0.0,-6.106226635438361e-16
0.11232,-6.661338147750939e-16,0.0,-7.771561172376096e-16
0.11234,-4.163336342344337e-16,-4.440892098500626e-16,-8.881784197001252e-16
0.11236,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16
0.11238,6.661338147750939e-16,6.38378239159465e-16,8.881784197001252e-16
0.1124,7.771561172376096e-16,4.440892098500626e-16,8.881784197001252e-16
0.11242,4.440892098500626e-16,-5.551115123125783e-16,-4.440892098500626e-16
0.11244,0.0,-3.3306690738754696e-16,-2.220446049250313e-16
0.11246,4.3021142204224816e-16,4.440892098500626e-16,0.0
0.11248,8.881784197001252e-16,7.216449660063518e-16,8.881784197001252e-16
0.1125,8.881784197001252e-16,8.881784197001252e-16,1.3322676295501878e-15
0.11252,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
0.11254,-1.27675647831893e-15,-1.1102230246251565e-15,-8.881784197001252e-16
0.11256,-4.996003610813204e-16,-4.85722573273506e-16,-8.881784197001252e-16
0.11258,8.049116928532385e-16,8.326672684688674e-16,1.7763568394002505e-15
0.1126,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16
0.11262,-6.661338147750939e-16,-8.881784197001252e-16,-8.881784197001252e-16
0.11264,-8.604228440844963e-16,-8.326672684688674e-16,-2.6645352591003757e-15
0.11266,6.661338147750939e-16,4.440892098500626e-16,2.7755575615628914e-16
0.11268,4.440892098500626e-16,6.661338147750939e-16,0.0
0.1127,3.3306690738754696e-16,4.440892098500626e-16,6.661338147750939e-16
0.11272,0.0,-1.942890293094024e-16,0.0
0.11274,-7.771561172376096e-16,-8.326672684688674e-16,-8.881784197001252e-16
0.11276,-2.220446049250313e-16,-4.440892098500626e-16,0.0
0.11278,1.3877787807814457e-16,1.1102230246251565e-16,3.3306690738754696e-16
0.1128,5.551115123125783e-16,5.715913853343579e-16,8.881784197001252e-16
0.11282,-2.220446049250313e-16,-1.1102230246251565e-16,-3.3306690738754696e-16
0.11284,-3.885780586188048e-16,-3.885780586188048e-16,-8.881784197001252e-16
0.11286,-2.220446049250313e-16,-1.1102230246251565e-16,-3.200564813177209e-16
0.11288,3.885780586188048e-16,3.885780586188048e-16,4.440892098500626e-16
0.1129,4.996003610813204e-16,6.661338147750939e-16,1.3322676295501878e-15
0.11292,-4.440892098500626e-16,8.326672684688674e-17,-4.440892098500626e-16
0.11294,-2.220446049250313e-16,-1.942890293094024e-16,0.0
0.11296,-3.7470027081099033e-16,-3.469446951953614e-16,-6.661338147750939e-16
0.11298,1.942890293094024e-16,1.6653345369377348e-16,3.3306690738754696e-16
0.113,2.7755575615628914e-16,2.220446049250313e-16,4.440892098500626e-16
0.11302,-1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
0.11304,-1.1102230246251565e-16,-3.3306690738754696e-16,-4.440892098500626e-16
0.11306,5.551115123125783e-17,0.0,0.0
0.11308,1.1102230246251565e-16,1.2663481374630692e-16,2.220446049250313e-16
0.1131,2.7755575615628914e-16,0.0,5.551115123125783e-16
0.11312,4.440892098500626e-16,0.0,4.440892098500626e-16
0.11314,-1.6653345369377348e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
0.11316,0.0,1.1102230246251565e-16,-5.551115123125783e-17
0.11318,-2.7755575615628914e-17,0.0,-1.1102230246251565e-16
0.1132,0.0,-1.1102230246251565e-16,0.0
0.11322,-4.440892098500626e-16,-1.6653345369377348e-16,-5.273559366969494e-16
0.11324,-2.220446049250313e-16,4.440892098500626e-16,-3.3306690738754696e-16
0.11326,-5.551115123125783e-17,2.220446049250313e-16,-1.3877787807814457e-16
0.11328,2.220446049250313e-16,-4.440892098500626e-16,2.220446049250313e-16
0.1133,4.163336342344337e-16,2.220446049250313e-16,8.881784197001252e-16
0.11332,-2.220446049250313e-16,-2.220446049250313e-16,-4.718447854656915e-16
0.11334,0.0,2.220446049250313e-16,1.6653345369377348e-16
0.11336,-5.551115123125783e-17,-5.551115123125783e-17,-1.1102230246251565e-16
0.11338,-1.1102230246251565e-16,0.0,0.0
0.1134,0.0,0.0,-8.326672684688674e-17
0.11342,0.0,-4.440892098500626e-16,-1.1102230246251565e-15
0.11344,-2.220446049250313e-16,-3.3306690738754696e-16,-3.3306690738754696e-16
0.11346,-1.1102230246251565e-16,-2.220446049250313e-16,-2.7755575615628914e-17
0.11348,2.220446049250313e-16,1.1102230246251565e-16,3.3306690738754696e-16
0.1135,-1.1102230246251565e-16,-1.3877787807814457e-17,-1.1102230246251565e-16
0.11352,2.220446049250313e-16,-3.122502256758253e-17,1.1102230246251565e-16
0.11354,-4.440892098500626e-16,-4.163336342344337e-16,-4.440892098500626e-16
0.11356,-3.3306690738754696e-16,-3.3306690738754696e-16,-6.661338147750939e-16
0.11358,4.440892098500626e-16,6.661338147750939e-16,4.440892098500626e-16
0.1136,8.881784197001252e-16,6.661338147750939e-16,8.881784197001252e-16
0.11362,-3.0531133177191805e-16,-4.440892098500626e-16,-2.220446049250313e-16
0.11364,-2.7755575615628914e-16,-2.914335439641036e-16,-6.661338147750939e-16
0.11366,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16
0.11368,4.996003610813204e-16,5.273559366969494e-16,8.881784197001252e-16
0.1137,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16
0.11372,0.0,1.3877787807814457e-16,1.1102230246251565e-16
0.11374,-3.3306690738754696e-16,0.0,-6.661338147750939e-16
0.11376,-4.440892098500626e-16,-2.220446049250313e-16,-8.881784197001252e-16
0.11378,2.7755575615628914e-16,3.3306690738754696e-16,4.440892098500626e-16
0.1138,2.0816681711721685e-16,2.7755575615628914e-16,0.0
0.11382,-4.440892098500626e-16,-4.718447854656915e-16,-8.881784197001252e-16
0.11384,-2.220446049250313e-16,-4.440892098500626e-16,-4.440892098500626e-16
0.11386,-1.6653345369377348e-16,2.220446049250313e-16,0.0
0.11388,5.551115123125783e-16,4.440892098500626e-16,8.881784197001252e-16
0.1139,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16
0.11392,-8.881784197001252e-16,-4.440892098500626e-16,-4.440892098500626e-16
0.11394,-2.7755575615628914e-16,-2.914335439641036e-16,-2.220446049250313e-16
0.11396,4.440892098500626e-16,3.885780586188048e-16,3.3306690738754696e-16
0.11398,1.6653345369377348e-16,4.440892098500626e-16,2.220446049250313e-16
0.114,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16
0.11402,-5.551115123125783e-17,-3.8163916471489756e-17,-6.938893903907228e-17
0.11404,-1.1102230246251565e-16,-3.3306690738754696e-16,0.0
0.11406,0.0,5.551115123125783e-17,0.0
0.11408,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-16
0.1141,2.7755575615628914e-16,-1.1102230246251565e-16,4.440892098500626e-16
0.11412,5.551115123125783e-17,8.326672684688674e-17,2.220446049250313e-16
0.11414,-1.6653345369377348e-16,-5.551115123125783e-17,-2.220446049250313e-16
0.11416,-4.440892098500626e-16,-4.579669976578771e-16,-8.881784197001252e-16
0.11418,1.1102230246251565e-16,-2.220446049250313e-16,0.0
0.1142,-3.3306690738754696e-16,-2.220446049250313e-16,-4.440892098500626e-16
0.11422,-8.326672684688674e-17,-1.249000902703301e-16,-2.220446049250313e-16
0.11424,2.220446049250313e-16,-5.551115123125783e-17,0.0
0.11426,4.85722573273506e-17,0.0,8.326672684688674e-17
0.11428,3.3306690738754696e-16,2.0816681711721685e-16,3.3306690738754696e-16
0.1143,2.220446049250313e-16,2.7755575615628914e-16,2.220446049250313e-16
0.11432,2.7755575615628914e-17,0.0,2.7755575615628914e-17
0.11434,-8.326672684688674e-17,-5.551115123125783e-17,-1.6653345369377348e-16
0.11436,1.1102230246251565e-16,1.1102230246251565e-16,1.6653345369377348e-16
0.11438,8.326672684688674e-17,9.020562075079397e-17,1.6653345369377348e-16
0.1144,1.1102230246251565e-16,2.7755575615628914e-17,1.8041124150158794e-16
0.11442,-2.220446049250313e-16,-2.498001805406602e-16,-6.106226635438361e-16
0.11444,-2.220446049250313e-16,-5.551115123125783e-17,-2.0469737016526324e-16
0.11446,4.85722573273506e-17,5.551115123125783e-17,5.551115123125783e-17
0.11448,-2.220446049250313e-16,-1.1102230246251565e-16,-4.163336342344337e-16
0.1145,-1.1102230246251565e-16,-5.551115123125783e-17,-1.3877787807814457e-16
0.11452,0.0,-1.1102230246251565e-16,-5.551115123125783e-17
0.11454,5.551115123125783e-17,-2.220446049250313e-16,1.1102230246251565e-16
0.11456,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16
0.11458,4.440892098500626e-16,5.551115123125783e-17,5.551115123125783e-16
0.1146,4.440892098500626e-16,0.0,3.3306690738754696e-16
0.11462,-1.1102230246251565e-16,-2.220446049250313e-16,-1.1102230246251565e-16
0.11464,0.0,1.1102230246251565e-16,-5.551115123125783e-17
0.11466,1.1102230246251565e-16,1.1102230246251565e-16,1.6653345369377348e-16
0.11468,-5.551115123125783e-17,5.551115123125783e-17,-1.3183898417423734e-16
0.1147,2.7755575615628914e-17,2.220446049250313e-16,0.0
0.11472,0.0,-1.1102230246251565e-16,-6.483528991463317e-17
0.11474,-1.1102230246251565e-16,0.0,-2.220446049250313e-16
0.11476,1.1102230246251565e-16,1.3877787807814457e-16,0.0
0.11478,-4.440892098500626e-16,-2.636779683484747e-16,-5.273559366969494e-16
0.1148,-1.942890293094024e-16,-1.6653345369377348e-16,0.0
0.11482,-2.220446049250313e-16,-2.498001805406602e-16,-4.996003610813204e-16
0.11484,-2.220446049250313e-16,0.0,-1.1102230246251565e-16
0.11486,-2.7755575615628914e-17,0.0,-5.551115123125783e-17
0.11488,-2.220446049250313e-16,-2.220446049250313e-16,-3.3306690738754696e-16
0.1149,2.220446049250313e-16,1.1102230246251565e-16,3.7470027081099033e-16
0.11492,0.0,2.7755575615628914e-17,0.0
0.11494,8.326672684688674e-17,5.551115123125783e-17,1.6653345369377348e-16
0.11496,6.661338147750939e-16,0.0,5.828670879282072e-16
0.11498,2.220446049250313e-16,0.0,3.0531133177191805e-16
0.115,-1.6653345369377348e-16,-5.551115123125783e-17,-1.3704315460216776e-16
0.11502,5.551115123125783e-17,4.440892098500626e-16,0.0
0.11504,-5.551115123125783e-17,0.0,-8.326672684688674e-17
0.11506,-2.7755575615628914e-16,-1.1102230246251565e-16,-3.3306690738754696e-16
0.11508,2.220446049250313e-16,2.7755575615628914e-16,3.0531133177191805e-16
0.1151,0.0,1.1102230246251565e-16,-1.1102230246251565e-16
0.11512,-4.163336342344337e-17,-1.6653345369377348e-16,0.0
0.11514,-2.220446049250313e-16,-3.3306690738754696e-16,-4.440892098500626e-16
0.11516,-2.220446049250313e-16,0.0,-2.220446049250313e-16
0.11518,1.3877787807814457e-17,1.1102230246251565e-16,5.551115123125783e-17
0.1152,-2.7755575615628914e-16,-2.220446049250313e-16,-5.551115123125783e-16
0.11522,-5.551115123125783e-17,0.0,-5.551115123125783e-17
0.11524,-2.220446049250313e-16,-1.3877787807814457e-16,-1.6653345369377348e-16
0.11526,5.551115123125783e-17,0.0,1.3877787807814457e-16
0.11528,2.220446049250313e-16,1.1102230246251565e-16,3.885780586188048e-16
0.1153,-2.220446049250313e-16,-4.440892098500626e-16,-1.942890293094024e-16
0.11532,0.0,2.220446049250313e-16,1.0356299151581538e-15
0.11534,4.440892098500626e-16,0.0,4.85722573273506e-16
0.11536,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.8735013540549517e-16
0.11538,0.0,1.6653345369377348e-16,2.498001805406602e-16
0.1154,4.440892098500626e-16,3.3306690738754696e-16,3.608224830031759e-16
0.11542,1.1102230246251565e-16,2.220446049250313e-16,6.938893903907228e-18
0.11544,-1.1102230246251565e-16,0.0,-2.220446049250313e-16
0.11546,0.0,5.551115123125783e-17,0.0
0.11548,1.1102230246251565e-16,1.3877787807814457e-17,5.551115123125783e-17
0.1155,1.1102230246251565e-16,4.85722573273506e-17,1.3183898417423734e-16
0.11552,-4.440892098500626e-16,-1.6653345369377348e-16,-3.3306690738754696e-16
0.11554,-2.220446049250313e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
0.11556,-1.0408340855860843e-16,-5.551115123125783e-17,-1.1102230246251565e-16
0.11558,-1.6653345369377348e-16,-1.1102230246251565e-16,-3.3306690738754696e-16
0.1156,-2.220446049250313e-16,-2.220446049250313e-16,-1.8041124150158794e-16
0.11562,-2.220446049250313e-16,0.0,-8.326672684688674e-17
0.11564,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0
0.11566,-1.1102230246251565e-16,-1.1102230246251565e-16,-2.220446049250313e-16
0.11568,2.220446049250313e-16,0.0,3.365363543395006e-16
0.1157,2.220446049250313e-16,-1.1102230246251565e-16,3.885780586188048e-16
0.11572,-8.326672684688674e-17,-5.551115123125783e-17,-1.1102230246251565e-16
0.11574,-4.440892098500626e-16,-1.1102230246251565e-16,-4.440892098500626e-16
0.11576,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16
0.11578,2.220446049250313e-16,1.942890293094024e-16,4.440892098500626e-16
0.1158,1.1102230246251565e-16,3.3306690738754696e-16,8.326672684688674e-17
0.11582,-1.6653345369377348e-16,0.0,-2.498001805406602e-16
0.11584,8.881784197001252e-16,2.7755575615628914e-16,6.661338147750939e-16
0.11586,0.0,0.0,0.0
0.11588,-2.220446049250313e-16,-1.942890293094024e-16,-3.3306690738754696e-16
0.1159,-2.220446049250313e-16,1.1102230246251565e-16,-3.885780586188048e-16
0.11592,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16
0.11594,2.7755575615628914e-17,2.7755575615628914e-17,5.551115123125783e-17
0.11596,-4.440892098500626e-16,-2.220446049250313e-16,-6.661338147750939e-16
0.11598,-8.326672684688674e-17,0.0,-1.3877787807814457e-16
0.116,-2.220446049250313e-16,-1.6653345369377348e-16,-3.3306690738754696e-16
0.11602,1.1102230246251565e-16,-2.220446049250313e-16,2.498001805406602e-16
0.11604,-4.163336342344337e-17,-2.220446049250313e-16,5.551115123125783e-17
0.11606,0.0,1.1102230246251565e-16,5.273559366969494e-16
0.11608,3.3306690738754696e-16,1.6653345369377348e-16,3.3306690738754696e-16
0.1161,-5.551115123125783e-17,-1.3877787807814457e-17,-1.0408340855860843e-16
0.11612,-8.326672684688674e-17,0.0,-1.3877787807814457e-16
0.11614,1.1102230246251565e-16,9.974659986866641e-17,2.220446049250313e-16
0.11616,2.7755575615628914e-17,4.163336342344337e-17,2.7755575615628914e-17
0.11618,-4.440892098500626e-16,0.0,-5.273559366969494e-16
0.1162,2.220446049250313e-16,2.7755575615628914e-16,4.0245584642661925e-16
0.11622,-4.440892098500626e-16,-3.885780586188048e-16,-7.216449660063518e-16
0.11624,-4.440892098500626e-16,-1.942890293094024e-16,-3.885780586188048e-16
0.11626,-1.1102230246251565e-16,-1.1102230246251565e-16,-2.7755575615628914e-16
0.11628,-4.440892098500626e-16,-2.220446049250313e-16,-4.85722573273506e-16
0.1163,-6.938893903907228e-17,0.0,-1.1102230246251565e-16
0.11632,-2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-16
0.11634,1.6653345369377348e-16,1.6653345369377348e-16,2.220446049250313e-16
0.11636,1.1102230246251565e-16,8.326672684688674e-17,9.71445146547012e-17
0.11638,0.0,-1.1102230246251565e-16,2.7755575615628914e-17
0.1164,8.326672684688674e-17,1.1102230246251565e-16,1.3877787807814457e-16
0.11642,2.220446049250313e-16,1.1102230246251565e-16,5.828670879282072e-16
0.11644,4.440892098500626e-16,2.220446049250313e-16,7.28583859910259e-16
0.11646,2.220446049250313e-16,1.1102230246251565e-16,3.191891195797325e-16
0.11648,0.0,0.0,1.3877787807814457e-16
0.1165,0.0,-5.551115123125783e-17,0.0
0.11652,2.220446049250313e-16,1.1102230246251565e-16,5.551115123125783e-17
0.11654,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16
0.11656,4.440892098500626e-16,1.6653345369377348e-16,4.85722573273506e-16
0.11658,-2.220446049250313e-16,-1.6653345369377348e-16,-3.3306690738754696e-16
0.1166,0.0,5.551115123125783e-17,0.0
0.11662,-2.220446049250313e-16,-1.1102230246251565e-16,-4.440892098500626e-16
0.11664,0.0,-1.3183898417423734e-16,-3.3306690738754696e-16
0.11666,0.0,0.0,0.0
0.11668,-4.440892098500626e-16,-1.1102230246251565e-16,-4.996003610813204e-16
0.1167,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16
0.11672,0.0,0.0,1.1102230246251565e-16
0.11674,4.440892098500626e-16,0.0,3.885780586188048e-16
0.11676,0.0,-1.1102230246251565e-16,0.0
0.11678,2.220446049250313e-16,0.0,2.7755575615628914e-16
0.1168,2.0816681711721685e-16,0.0,3.3306690738754696e-16
0.11682,1.6653345369377348e-16,0.0,2.220446049250313e-16
0.11684,-1.1102230246251565e-16,-1.3877787807814457e-16,-1.1102230246251565e-16
0.11686,-2.220446049250313e-16,-1.6653345369377348e-16,-4.440892098500626e-16
0.11688,5.551115123125783e-17,1.1102230246251565e-16,0.0
0.1169,-2.220446049250313e-16,-5.551115123125783e-17,-3.191891195797325e-16
0.11692,1.1102230246251565e-16,0.0,0.0
0.11694,-1.6653345369377348e-16,-5.551115123125783e-17,-2.220446049250313e-16
0.11696,0.0,-1.0408340855860843e-17,-5.551115123125783e-17
0.11698,-2.220446049250313e-16,-1.1102230246251565e-16,-2.7755575615628914e-16
0.117,-2.220446049250313e-16,-8.326672684688674e-17,-3.3306690738754696e-16
0.11702,0.0,5.551115123125783e-17,0.0
0.11704,2.220446049250313e-16,1.6653345369377348e-16,3.3306690738754696e-16
0.11706,-4.440892098500626e-16,-1.1102230246251565e-16,-4.440892098500626e-16
0.11708,-5.551115123125783e-17,0.0,-5.551115123125783e-17
0.1171,0.0,5.551115123125783e-17,5.551115123125783e-17
0.11712,0.0,-1.1102230246251565e-16,2.7755575615628914e-17
0.11714,0.0,-2.220446049250313e-16,1.6653345369377348e-16
0.11716,2.220446049250313e-16,5.551115123125783e-17,3.7470027081099033e-16
0.11718,2.220446049250313e-16,5.551115123125783e-17,3.0531133177191805e-16
0.1172,-5.551115123125783e-17,-1.1102230246251565e-16,-2.7755575615628914e-17
0.11722,5.551115123125783e-17,0.0,5.551115123125783e-17
0.11724,1.3877787807814457e-17,1.3877787807814457e-17,0.0
0.11726,8.881784197001252e-16,2.220446049250313e-16,7.494005416219807e-16
0.11728,-5.551115123125783e-17,-5.551115123125783e-17,-8.326672684688674e-17
0.1173,-2.220446049250313e-16,-8.326672684688674e-17,-2.7668839441830073e-16
0.11732,5.551115123125783e-17,1.6653345369377348e-16,9.71445146547012e-17
0.11734,0.0,-1.942890293094024e-16,-3.7470027081099033e-16
0.11736,0.0,-1.1102230246251565e-16,2.7755575615628914e-17
0.11738,-4.440892098500626e-16,-2.220446049250313e-16,-5.828670879282072e-16
0.1174,-3.3306690738754696e-16,-1.1102230246251565e-16,-3.191891195797325e-16
0.11742,2.7755575615628914e-17,8.326672684688674e-17,2.0816681711721685e-17
0.11744,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16
0.11746,-4.440892098500626e-16,-1.1102230246251565e-16,-4.709774237277031e-16
0.11748,0.0,-1.1102230246251565e-16,0.0
0.1175,1.6653345369377348e-16,-1.1102230246251565e-16,2.220446049250313e-16
0.11752,0.0,-1.1102230246251565e-16,1.1102230246251565e-16
0.11754,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.3877787807814457e-16
0.11756,4.440892098500626e-16,3.469446951953614e-17,2.220446049250313e-16
0.11758,-1.1102230246251565e-16,2.7755575615628914e-17,-1.6653345369377348e-16
0.1176,8.326672684688674e-17,9.71445146547012e-17,1.1102230246251565e-16
0.11762,0.0,8.326672684688674e-17,1.6653345369377348e-16
0.11764,5.551115123125783e-17,0.0,1.3877787807814457e-17
0.11766,0.0,5.551115123125783e-17,1.1102230246251565e-16
0.11768,-4.440892098500626e-16,-3.0531133177191805e-16,-7.216449660063518e-16
0.1177,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16
