Frequency_Hz,SK_raw,SK_smooth
0.0,4.698773565890738,1.8674075066513356
48.82812499999999,2.023980662085865,1.862637450806731
97.65624999999999,2.6142833052800736,2.533083844642518
146.48437499999997,-0.023850279223021964,1.5470273697658181
195.31249999999997,3.352231969178934,1.121647989953726
244.14062499999997,-0.231508808492761,1.0701139084398632
292.96874999999994,-0.10291623697459462,6.151606112885169
341.79687499999994,2.356612897710759,6.063918211781929
390.62499999999994,25.38361074300351,6.162977787457466
439.45312499999994,2.913792463662733,6.757671444893427
488.28124999999994,0.2637890698849277,6.9682924074051815
537.1093749999999,2.8705520502052106,2.4494832122401955
585.9374999999999,3.409717710269531,1.7628480117909489
634.7656249999999,2.7895647671785753,2.083185235288708
683.5937499999999,-0.5193835385835008,1.6949706254628618
732.4218749999999,1.8654751873737219,0.9299039208501614
781.2499999999999,0.9294790010759808,0.29116070792072835
830.0781249999999,-0.41561581279397153,0.3447746765926173
878.9062499999999,-0.4041512974685886,-0.06545943867487669
927.7343749999999,-0.2513136952240558,-0.16216856011597214
976.5624999999999,-0.18569538896374826,0.14045440673560164
1025.3906249999998,0.44593339387050346,0.7676776055438901
1074.2187499999998,1.0974990214638973,1.2130774520359167
1123.0468749999998,2.7319646965728532,1.3296345401888245
1171.8749999999998,1.9756855372360773,1.3125425512243751
1220.7031249999998,0.3970900518007916,1.1652387110997422
1269.5312499999998,0.3604734490482562,0.7075767221225391
1318.3593749999998,0.36097982084073177,0.7419992790284892
1367.1874999999998,0.4436547516868381,0.6756945012664848
1416.0156249999998,2.147798321765828,0.8657310991534934
1464.8437499999998,0.06556616299076978,0.7778568422991695
1513.6718749999998,1.3106564384832993,0.5323335370326349
1562.4999999999998,-0.07839146343088865,0.02519861458284557
1611.3281249999998,-0.7839617746458343,-0.21123182971965382
1660.1562499999998,-0.38787629048311834,-0.7161967679040968
1708.9843749999998,-1.116586058521727,-0.9048412084685094
1757.8124999999998,-1.2141682524389155,-1.0103292192809918
1806.6406249999998,-1.021613666252951,-0.8619338996234176
1855.4687499999998,-1.3114018287082476,-0.19935492502916669
1904.2968749999998,0.35410030780475354,0.6660514810182896
1953.1249999999998,2.1963088144495275,1.9203821128591565
2001.9531249999998,3.112863777798365,2.682347916524958
2050.7812499999995,5.250039492951384,3.8232336430756675
2099.6093749999995,2.4984271896207586,3.7527737147267546
2148.4374999999995,6.058528940558302,3.216153126003787
2197.2656249999995,1.8440091727049603,2.0418069705039525
2246.0937499999995,0.42976083418353106,1.4429813048626616
2294.9218749999995,-0.6216912845477887,0.07487542667649599
2343.7499999999995,-0.49570113858569753,-0.46392646582002295
2392.5781249999995,-0.7820004503725251,-0.7030617527959071
2441.4062499999995,-0.8500002897776344,-0.8333698832250025
2490.2343749999995,-0.7659156006958892,-0.929983052566943
2539.0624999999995,-1.2732319366932663,-0.7205149645536372
2587.8906249999995,-0.9787669852953997,-0.4520116213125478
2636.7187499999995,0.2653399896940041,-0.44077859504161415
2685.5468749999995,0.4925164264278119,-0.1337116257711614
2734.3749999999995,-0.7097504693412207,0.2990438522813624
2783.2031249999995,0.2621029096589975,0.47349182200961204
2832.0312499999995,1.185010404967219,0.7473246040087214
2880.8593749999995,1.1375798383352524,1.957871608069367
2929.6874999999995,1.8616803364233583,2.9732697411761513
2978.5156249999995,5.342984550962008,3.096997413214856
3027.3437499999995,5.339093575192919,2.6572904553693695
3076.1718749999995,1.8036487651607445,2.0577630121485253
