time_s,signal_preprocessed,signal_bandpassed,envelope
0.0,0.5378793527564051,0.0890242514292685,0.039807649448502236
2e-05,0.6818963645179729,-0.20558404972892322,0.11398740234362784
4e-05,-0.00545755525314575,0.049323440765830985,0.13528186827866623
6e-05,-0.7255426140609843,0.1735967779860041,0.11881525614028324
8e-05,-0.8826520814372399,-0.16695103309673467,0.10414688399582947
0.0001,0.8193671484721965,-0.06187516653751815,0.10499489221346625
0.00012,1.3757965120964355,0.2097894490874707,0.11344894454098742
0.00014,-0.372046312464409,-0.07949741751563336,0.12013050179171947
0.00016,-1.1445011937309992,-0.15732028373561055,0.11999845387605848
0.00018,-0.13638211140002549,0.18624189466900112,0.11313737050832923
0.0002,1.1859559056834599,0.03239529176423071,0.11006111287587794
0.00022,0.7800897816281326,-0.20915805926498987,0.11591374163372561
0.00024,-0.8171898033638001,0.10871236649989621,0.12165548641139196
0.00026,-0.7189963862536403,0.1368360462142431,0.12057072354161477
0.00028,0.23675287361858174,-0.2016961513660345,0.11687581227246163
0.0003,0.5182406693343732,-0.0013051900813862496,0.11574128938271996
0.00032,0.23020664581123776,0.20357168652394336,0.11815376014587917
0.00034,-0.6208029691434804,-0.13616339218121465,0.12208401844804284
0.00036,-1.0201228653914636,-0.11257688127177064,0.12336033424628784
0.00038,-0.24112175631752927,0.212801888958841,0.1204105928212453
0.0004,0.6360727698665649,-0.030609693585474322,0.11830532317039602
0.00042,0.28257646826998967,-0.19305434885096248,0.12078922842898504
0.00044,-0.4636935017672248,0.16107821784445292,0.1242096348198217
0.00046,-0.15602079482205744,0.08509593921572278,0.1246503715978809
0.00048,0.3153076073067096,-0.21916264074595204,0.12302866945757554
0.0005,0.550971808371093,0.06252248338853834,0.12173031246482033
0.00052,0.6295265420592209,0.17777439735933792,0.12256820319603426
0.00054,0.046912267205606144,-0.18274217620246844,0.12536799924302713
0.00056,0.5313331249490612,-0.05505160941741689,0.1268960713711464
0.00058,1.2645106393715877,0.2205120535760269,0.12526501311522212
0.0006,-0.6993577028316083,-0.09359012137009086,0.12357706198932028
0.00062,-2.198443870713381,-0.1580418270752053,0.12470671642730602
0.00064,0.20402173458186182,0.2005216789730743,0.12697707231966132
0.00066,0.2171141901965498,0.023188651744276298,0.12789883218592046
0.00068,-1.0201228653914636,-0.21672442170578277,0.1271855818322168
0.0007,-0.18875193385877737,0.1229795445810976,0.12587942471528968
0.00072,-1.3016106611072549,0.13430080350904136,0.1259263053108814
0.00074,-2.6108562225760523,-0.21388531189878782,0.12796560547480096
0.00076,2.586848656455073,0.009683827490902727,0.12946729899437284
0.00078,3.699707383703551,0.20782066064011354,0.1285371534696935
0.0008,-1.4783588119055426,-0.14989387493088277,0.12713043136592714
0.00082,-1.9627796696489976,-0.10711761029707424,0.1274633243341166
0.00084,0.7866360094354766,0.2224217796943425,0.12893594374244152
0.00086,0.9437454768117323,-0.042716812183552666,0.13000236324892636
0.00088,-0.00545755525314575,-0.19396945828804363,0.12979402328071554
0.0009,-0.14292833920736947,0.1735976954221747,0.12854076005448684
0.00092,-1.3343418001439749,0.0771643962945692,0.12810244183415193
0.00094,-1.1117700546942793,-0.22585403486089473,0.12952298077850338
0.00096,2.2398985826658415,0.0750473853368162,0.1308677078247969
0.00098,2.534478833996321,0.17548351819058935,0.13037780075476116
