Frequency_Hz,SK_raw,SK_smooth
0.0,16.399275416278766,2.9899228556602506
48.82812499999999,-0.7062321517917702,12.14734001853154
97.65624999999999,-0.7434289861857426,30.6960592240589
146.48437499999997,45.787085814356445,47.627921934682476
195.31249999999997,92.7435960276368,63.97202791404517
244.14062499999997,101.05858896939664,81.56078122976442
292.96874999999994,81.01429774502174,86.74822724410906
341.79687499999994,87.20033759241046,73.08619594916168
390.62499999999994,71.72431588607965,54.64854186859133
439.45312499999994,24.43343955289989,40.331091305436246
488.28124999999994,8.870318566544912,23.585224410373243
537.1093749999999,9.427044929246282,9.565909290990774
585.9374999999999,3.4710031170954725,5.452459074665116
634.7656249999999,1.627740289167308,3.8062411604114232
683.5937499999999,3.8661884712716033,2.0452330575047597
732.4218749999999,0.6392289952764512,2.157695956732975
781.2499999999999,0.6220044147129644,4.153360636725148
830.0781249999999,4.033317613236549,9.834082260583891
878.9062499999999,11.606063689128172,9.746502933605745
927.7343749999999,32.26979659056532,9.592491017902377
976.5624999999999,0.20133236038572422,8.710979835146563
1025.3906249999998,-0.14805516380388184,6.218900460114307
1074.2187499999998,-0.37423830054251717,-0.4915890202504447
1123.0468749999998,-0.8543331860331107,-0.6918291775546198
1171.8749999999998,-1.282650811258438,-0.8417314578330191
1220.7031249999998,-0.7998684261351512,-0.854252093722249
1269.5312499999998,-0.897566565195878,-0.2206632750400191
1318.3593749999998,-0.4368414799886664,0.21739917689049176
1367.1874999999998,2.313610907378038,0.7476836846982213
1416.0156249999998,0.9076614483941161,1.3843075726612333
1464.8437499999998,1.8515541129034965,1.8483061834813717
1513.6718749999998,2.2855528746191824,1.8505479131151117
1562.4999999999998,1.8831515741120253,1.7156892327475466
1611.3281249999998,2.3248195555467372,1.4017936990826616
1660.1562499999998,0.23336804655629173,0.99615940001944
1708.9843749999998,0.2820764445790709,0.5655788818614454
1757.8124999999998,0.2573813793030748,0.14515268627403463
1806.6406249999998,-0.26975101667794776,-0.02233088480177256
1855.4687499999998,0.2226885776096834,-0.0925472304337612
1904.2968749999998,-0.6040498088227442,0.2549320424097037
1953.1249999999998,-0.06900528358087232,0.6338874743547407
2001.9531249999998,1.994777743520399,0.8119858146665668
2050.7812499999995,1.6250261430472372,1.194626808493299
2099.6093749999995,1.1131802791688141,1.3111539892230148
2148.4374999999995,1.3091551603109162,0.8916436946186537
2197.2656249999995,0.5136306200677074,0.5205285004453619
2246.0937499999995,-0.10277372950140728,0.2632256524434352
2294.9218749999995,-0.23054982781922062,-0.05418263184400747
2343.7499999999995,-0.17333396084081976,-0.12068103725107644
2392.5781249999995,-0.2778862611262971,0.27341343496715614
2441.4062499999995,0.18113859303236257,0.34942899686093415
2490.2343749999995,1.8676986315897555,1.000903662472472
2539.0624999999995,0.14952798164966952,1.9111211658353433
2587.8906249999995,3.084039367216869,1.9671941606292376
2636.7187499999995,4.273201255688059,1.6794944955258766
2685.5468749999995,0.4615035670018339,1.626579111864557
2734.3749999999995,0.4292003060729499,1.2120433414084903
2783.2031249999995,-0.11504893665692739,0.30058324869507425
2832.0312499999995,1.011360514936536,0.1835159505953536
2880.8593749999995,-0.284099207879021,0.0869801420803997
2929.6874999999995,-0.12383292349676944,0.07240028531716255
2978.5156249999995,-0.05347873650181967,0.19711103477889416
3027.3437499999995,-0.1879482204731131,0.4164657313802391
3076.1718749999995,1.6349142622451938,0.9752763881100714
3124.9999999999995,0.8126742751277036,1.0731970632793708
3173.8281249999995,2.670220360152392,1.1017899221469307
3222.6562499999995,0.43612463934467716,0.811788015880669
3271.4843749999995,-0.044983926135313546,0.7235581519458854
3320.3124999999995,0.18490473091388493,0.5133076780372086
3369.1406249999995,0.37152495545378583,0.41867097424366956
3417.9687499999995,1.6189679906090086,0.4621066401353743
3466.7968749999995,-0.037058879623018015,0.395576829854575
3515.6249999999995,0.17219440332321012,0.360138939109602
3564.4531249999995,-0.14774432049011166,0.22411688211290148
3613.2812499999995,0.19433550172892078,0.2587731676560037
3662.1093749999995,0.9388577056255061,0.4930779011150639
3710.9374999999995,0.13622254809249323,0.9769979667437008
3759.7656249999995,1.343718070618511,1.6835000574269237
3808.5937499999995,2.2718560076530725,1.6839535200720008
3857.4218749999995,3.726845955145034,1.759002151040908
3906.2499999999995,0.941125018850892,1.6756164043963957
3955.0781249999995,0.5114657029370284,1.5229786685174673
4003.9062499999995,0.9267893373959506,0.8846485610544954
4052.7343749999995,1.508667328258431,0.6989800932239398
4101.562499999999,0.5351954178301748,0.4723641135447565
4150.390624999999,0.012782679698113864,0.4821929587020885
4199.218749999999,-0.6216141954588883,0.07642787630098606
4248.046874999999,0.9759335631826107,0.09082087969307234
4296.874999999999,-0.5201580837470807,0.14171194618994606
