time_s,source_1,source_2,source_3
0.00108,-0.5229270564735932,0.05230998264110446,-0.02666512701811339
0.0011,1.0322707480884428,-0.06990599140285682,-0.09208241806917829
0.00112,-0.40346021021759815,-0.03744696925787904,0.17402987386116484
0.00114,0.8125410405486589,-0.03509275757860822,-0.12766095162278066
0.00116,1.9191723116385853,-0.1683815654442323,-0.0084382664685479
0.00118,0.452918824600537,0.06513209021369633,-0.12096572662934595
0.0012,-0.1571421660420764,-0.0974637112703732,-0.13119008390768977
0.00122,0.3041296482950939,0.021292345810810454,-0.4411735082211446
0.00124,1.1846771010157753,0.025424149539592118,-0.4587375675447864
0.00126,0.3701489451098464,0.061280175113592086,-0.18051477955404596
0.00128,-0.8695089937058763,-0.18003141497839742,-0.3544965411607585
0.0013,1.216895678078809,-0.37434312705191963,-0.1655130277699506
0.00132,0.4434705921255986,-0.3185435187010338,-0.05734566014748902
0.00134,-0.5939510177217089,-0.35927718927094576,-0.04698080819092393
0.00136,1.307599420915657,-0.2752888701828067,-0.1645056841082312
0.00138,0.5666309702526652,-0.12278752733314591,0.15143950460841363
0.0014,-0.49558033357712605,0.1467843880024461,0.07944116796857968
0.00142,0.7246591218200376,-0.0605809221905798,-0.10100238799476982
0.00144,-0.9820469432614575,0.19234857531542252,0.094218407752388
0.00146,-0.2276346479867891,0.02682619395536273,-0.041294131665005264
0.00148,-0.16867623233939946,0.030738786187023484,-0.012498675847897244
0.0015,0.6045091467287261,0.14168376432913635,-0.5547378981913836
0.00152,3.1757991001240646,0.22192055165015234,-0.17879386494272823
0.00154,-0.5759976043773118,-0.028426991181802502,-0.20997402024035972
0.00156,-0.3858076136445481,-0.008581440730240508,-0.17473983423766748
0.00158,0.9006606575585593,-0.053734226829151105,-0.2417335952343233
0.0016,-0.09378322435798149,-0.10646442472377746,-0.2623499438838105
0.00162,-0.7465262029732529,0.010450871918782793,0.3007299299985698
0.00164,-0.7455335896508207,-0.14643631654423153,-0.0512572531774006
0.00166,2.285614679114161,-0.11079277698990099,0.14725902367994947
0.00168,-1.6527076334823807,-0.2204068971567824,0.3501589251883035
0.0017,-0.14629574851083374,0.04145085812289771,-0.1521225272592239
0.00172,1.5439215662522516,0.045291904891401336,0.0639500168777816
0.00174,-0.6483219119409366,0.12584139276127165,-0.3637647843816625
0.00176,0.7516434276370978,0.2217980011674231,-0.033789874418047296
0.00178,-0.8832748610044304,0.22514611466969908,-0.04973857381785586
0.0018,0.34343886312859523,0.056786783244221824,-0.27318490529282763
0.00182,-0.025740875278593024,0.07300556482187989,0.03270408369272952
0.00184,-0.8146671996331247,0.1270682823305011,0.056533228895466324
0.00186,1.4431829536204686,-0.12253771390971056,0.03522160929610953
0.00188,2.0751829345244595,0.21004277243238556,-0.02012663696375994
0.0019,3.2798886678273083,0.1308097852818466,-0.033214458803230554
0.00192,3.121577479265093,0.04326975175697849,-0.1986235873529659
0.00194,2.4142240362270266,0.08982898960593015,-0.11012541226689232
0.00196,0.42765306917775053,0.015460537103484988,-0.2541360654065447
0.00198,-0.4199366015092395,0.027846929802890386,-0.18942657686504688
0.002,0.3226893756414925,0.01766014235282489,-0.1711917530539313
0.00202,1.9187939641471248,0.04304954355490553,-0.2987701317134437
0.00204,1.167628359030625,-0.2136971193171086,-0.2000900847111477
0.00206,1.0821896920335004,0.18530092775710674,-0.11229900211857272
0.00208,1.98532285304852,0.08598860498995134,0.0005447965951452641
0.0021,1.6271531702132374,0.2719206619359981,-0.06009994474369644
0.00212,0.6696113127347959,0.31140329400812455,0.29557313852672906
0.00214,-0.36327640621399143,0.17168332268472752,0.4598497281411727
0.00216,0.3937443047345298,0.14868333409780882,0.379881611611618
0.00218,0.6167640640611647,0.0979370674990087,0.35377896639927864
0.0022,-0.9182578047013585,0.36221470771087627,0.4006520310066325
0.00222,0.27179957044798253,0.3399599534287693,0.5260897898527662
0.00224,0.406128222004534,0.15556853819070124,0.08065815517667052
0.00226,0.3685607933838216,0.0006544358547912196,0.20872541434680336
0.00228,0.3074895019872651,-0.01900592403152896,0.3513938654243816
0.0023,2.349713533595659,-0.24483823591793066,-0.15937011462530237
0.00232,1.483616211506237,-0.35201564863552437,0.03845588675204981
0.00234,-0.05269558520466586,-0.25131068209924523,-0.2898973412264256
0.00236,0.987305860399518,-0.29969703277370763,-0.20628959172012842
0.00238,1.7447537837228684,-0.2353542394457889,-0.17582994319630463
0.0024,-1.8133394013512678,-0.22816913649723403,-0.009148601853214994
0.00242,-0.13232666176809202,0.09954638516929357,0.07806444194978161
0.00244,0.32668097521648526,-0.00394214510856993,-0.1263288732578605
0.00246,1.994584925522334,0.017848770916639927,-0.03472137749330336
0.00248,0.08301297377941676,0.20300488949603357,0.08877007698334484
0.0025,-0.44425685196688686,0.1616420408523229,0.4022231362191887
0.00252,1.729318882949565,-0.11998811390087191,0.26432772624187856
0.00254,-0.0434717723395741,0.02854479816181898,0.6201198096728396
0.00256,-0.08637226651732474,0.07972602584326843,0.4879654765797381
0.00258,0.42706601527791416,-0.023229683254576302,0.08491531985770823
0.0026,1.2907606952407074,0.016112980525134914,0.34628981225559236
0.00262,0.24726973426403037,0.0657808435849847,0.1459714101305743
0.00264,-0.3089052869179663,-0.000949058992495837,0.1321660320005199
0.00266,0.30900611067563805,-0.22469393540240978,0.06502581373285375
0.00268,-0.9635143934495869,-0.16843335706838736,-0.034251888115404645
0.0027,0.7198335842785911,-0.12835109934288974,-0.4743516318228645
0.00272,-0.09678220975666724,-0.19604419342863014,-0.24161787754212555
0.00274,0.37867278804380866,0.032721914439784276,-0.21002980164996188
0.00276,1.990964959239392,0.11301216971480971,-0.3938317851216425
0.00278,0.8076029742831341,-0.04414400512544789,0.13407556136838966
0.0028,0.05441711079705684,0.08767987094963611,-0.16865950415756356
0.00282,1.490982465800223,0.051753761716146734,0.1996162522094349
0.00284,0.3441747805466322,0.03572420904597781,0.27484328573823635
0.00286,-0.13988493214857164,0.09606494364310882,0.2996892731584314
0.00288,0.1831207541837641,0.028641663425756064,0.13329585874781832
0.0029,-0.704973362823139,0.2549896724289565,0.37387172814755076
0.00292,0.3141089162824367,0.4055445662855416,0.3339617834407454
0.00294,1.0566771353116937,0.2727976972387951,-0.06527444723977975
0.00296,0.14589361202631032,0.3939912534481124,-0.07095298952768114
0.00298,1.116279330250076,0.4617864409574982,-0.15530717842242941
0.003,-0.08184908536096339,0.05854360427624586,0.02399515058351541
0.00302,0.4570959483473269,-0.002520373522550411,0.08124804490024282
0.00304,-2.1375407507434514,0.00785106414072777,0.10132979482709994
0.00306,0.4323431018730937,-0.25652254926528784,0.13703058785628797
0.00308,0.8640611961419784,0.004987822546498158,-0.006199096047433348
0.0031,1.7853974846406258,0.09063527801977436,0.13140922018672715
0.00312,-1.142536836629998,-0.013492332950576655,0.22766684215884975
0.00314,-1.2635007199465225,0.12969185919363777,0.07909546174996855
0.00316,-0.3350863247189734,0.15091579654596335,0.06098659808240508
0.00318,-0.5313520955857635,0.10353413674647949,-0.13140104180601977
0.0032,1.2709611017946645,0.1786307973141156,-0.03922066628257557
0.00322,-1.2790498969955548,0.2543381922420448,-0.21581209363351034
0.00324,-0.40099767843511275,0.3506417584928687,-0.20908896969670468
0.00326,0.6585732597118806,0.5072091801011901,-0.0774825659193145
0.00328,-1.0662122403702616,0.39643389045865646,-0.10745818601104774
0.0033,-1.3966781086054256,0.37016789817414686,-0.4072564033152102
0.00332,-0.6622662699801036,0.41766633878161674,-0.17092569392310905
0.00334,1.1508300125512925,0.2892655633880093,0.3047343757782906
0.00336,-1.459686629839157,0.06557264783321544,-0.0966344875516729
0.00338,-1.2721664832453423,0.0099958911397159,0.2669165209056241
0.0034,-1.1175572053772918,0.028758597459539233,0.26201263215933857
0.00342,-0.5233891359676662,0.018071891752454574,0.10465645104434379
0.00344,-1.1462242561670393,-0.030888661059250717,0.2908676136649624
0.00346,-0.7429662425670124,0.02865327434839911,0.1501390235897336
0.00348,1.4672890422739775,0.0035309915506340677,0.23932531000794882
0.0035,0.5997095362517912,0.07441990839709631,0.027684798525931795
0.00352,-1.4299658032188225,-0.02148449010153184,0.025116095549228973
0.00354,-1.2423078626166095,0.05610798868937683,0.0026579313513376865
0.00356,-0.11724186739910687,-0.15163476439421605,0.026774046096891047
0.00358,0.5688528485663161,0.17832370923711038,-0.040407370645031165
0.0036,-0.8470241449938085,0.3098408543848436,-0.2846477411658734
0.00362,-0.1342501309681145,0.1010132418357689,0.17266499017127487
0.00364,1.4786014275118695,0.26980139048386687,-0.16708601773615608
0.00366,-0.5323869115823952,0.36961674687896495,-0.12144944485339898
0.00368,1.7755126965451395,0.26288366258962825,-0.1597829198606194
0.0037,0.48294075831521033,-0.09458639352018537,0.15242419891357056
0.00372,0.9249921207141933,-0.13327367585016436,0.259419349152907
0.00374,-0.13051301713823046,-0.43796944092989626,0.0018310414474585481
0.00376,0.366787905902375,-0.4818126698779084,0.28913747289949554
0.00378,0.6014934497315089,-0.36671142783923977,0.42987014140572893
0.0038,-1.8851064547357936,-0.46460726317099144,-0.12211366039890188
0.00382,-0.10117515837632912,-0.29335198228165343,-0.20928635583950633
0.00384,1.5073817466595343,-0.2297450249097262,0.29377019054262
0.00386,-1.6431863115518184,-0.33485346290772855,0.05868865032259797
0.00388,-1.1315967122642285,-0.10660270227944857,-0.11133315148201801
0.0039,-1.0251787715993281,-0.11241795261250177,-0.02117049844618486
0.00392,1.3681975053846924,-0.342422292943866,0.03279499755147304
0.00394,0.3393518310187614,-0.12760172445986875,0.20763232955208744
0.00396,0.46376129007019984,-0.07094873870630666,-0.23851961837423535
0.00398,-0.45354661767050775,-0.047620544834402076,0.011317377629671907
0.004,0.5366392532452313,0.16562047476217864,0.006986931142773121
0.00402,1.6314969407357114,-0.057936862420661525,0.13658526551750996
0.00404,0.2668907421010403,-0.1555797920761885,-0.0016125128873789244
0.00406,1.4949898979225749,-0.2536208064021253,0.12688511744535735
0.00408,1.580541091083389,-0.25584634738895956,0.28387424847481896
0.0041,-0.8524118850467303,-0.3379561483774393,-0.07988542886430743
0.00412,0.3741960392997493,-0.16969562822620307,0.29663860076643955
0.00414,-0.5127812058272507,-0.124869166929117,0.16762036381543394
0.00416,-0.04435349735486423,-0.17750470656497,-0.052451517669842226
0.00418,-0.7783607103100485,0.0026545871727344577,-0.2963495798081184
0.0042,-0.6611097101018162,-0.11613599615371528,0.21059428963486357
0.00422,-0.9771839209825056,-0.08003303585446551,0.1486744053495507
0.00424,-0.9743711980113101,-0.08894524686497965,0.2637826610275441
0.00426,-1.1406052997497544,-0.1584975118971952,0.35587565227449636
0.00428,-1.8121897925237225,0.0878001616302742,0.2633708252372907
0.0043,0.3994921137037125,-0.04725988419813754,0.4288611174064621
0.00432,0.39385918816634014,-0.09814314026069126,0.1608284680821524
0.00434,1.90570080361136,0.11005063226577645,0.26668993805846497
0.00436,-0.35166424142204583,0.10209185302903136,0.34440599357975865
0.00438,0.7801351081620139,0.2687392686449775,0.0642002170046456
0.0044,0.5467981855786602,0.12768921702551875,-0.04699731918300196
0.00442,0.9428980377317636,0.058969428577872525,0.09634229555127298
0.00444,1.9007996994095457,-0.07065671829358038,0.038560570191030166
0.00446,1.0956038746643515,-0.05532694909913838,-0.21458908280099093
0.00448,-1.1397224028961268,0.1315236769217173,0.06001662261838001
0.0045,-1.277173709580944,-0.07559970872197189,0.018105684227949035
0.00452,0.27741677690271904,-0.11888477583333909,-0.4080670027411759
0.00454,-1.6162448040679045,-0.13596567743653612,0.07069666857914557
0.00456,-0.6810339130243498,-0.07908164435932397,0.1017976770668478
0.00458,-1.5595762531438309,-0.3582691657539234,0.16943986219418133
0.0046,-0.4027554399453003,-0.15927643416162682,0.3174518164187072
0.00462,-1.3730835629489477,-0.05728068148263489,0.33848876555184576
0.00464,-1.1870333524342962,-0.36398940960518184,0.33527368357033843
0.00466,0.23753227948340536,-0.09755360700522289,0.2199444358298844
0.00468,-0.6415933413848642,-0.11403587409801674,0.310373926459828
0.0047,0.3379096020573305,0.10202288136492804,0.2767465917032891
0.00472,-1.7421085870591748,-0.005927592997025165,0.29197231838361803
0.00474,0.1258973543074681,0.05198402010763592,0.06312307828713551
0.00476,-0.2770633571880721,0.08031612215124563,-0.023058102733513133
0.00478,1.4436934922904832,-0.071732904900196,-0.10032778610421414
0.0048,1.7557369628219472,-0.08045206625718214,-0.21288675191101103
0.00482,0.9383538153387732,-0.11445415704863039,-0.06510355930419814
0.00484,2.700957877991855,-0.1211761177479139,-0.08923273899814249
0.00486,-0.7615414606955555,-0.13093571041297838,-0.11764173204219677
0.00488,0.2899317502913898,0.03455866027617037,-0.19497219749578285
0.0049,0.5294421403808455,-0.14584215010513682,0.12001649355606596
0.00492,-0.1558958211914657,-0.3508773290029368,0.16061674084287222
0.00494,-0.13728618243352947,-0.41226538128749035,0.25046712221346273
0.00496,-0.5740289038989957,-0.28785594125850655,0.38937736422478064
0.00498,-1.9934044261855253,-0.3657874811485803,0.23916555186232347
0.005,-0.9385972606737395,-0.3725795905321552,0.1647969885068202
0.00502,-1.6184936231538734,-0.2537024110930381,0.17581738937088798
0.00504,0.0993456719662045,-0.21083541823030746,0.09979205580396078
0.00506,-0.45436020792979853,-0.21265491676669251,0.15734556388694826
0.00508,0.008739452883403186,-0.11068099125325295,0.1001537358768597
0.0051,0.25830495301457773,-0.09277249497527361,0.17457087433445806
0.00512,1.2987524496632707,-0.12734723539464707,0.0036061793377149174
0.00514,0.6264018687364303,-0.29597960919862715,-0.039868366999801993
0.00516,1.932426901738344,-0.13592750534797668,0.2728793862514604
0.00518,2.40603305113111,-0.21638781941465726,-0.159906000943233
0.0052,0.3326021416592957,-0.22915101610645985,0.18710276698516523
0.00522,1.7139051300543042,-0.1339691213557496,-0.11010544806943712
0.00524,0.4141913856935629,-0.3630191833730949,-0.020752868920213326
0.00526,1.728853451584944,-0.34420421246652894,0.11491098541215951
0.00528,0.969258624867777,-0.2768286454995115,-0.19872338350364355
0.0053,-0.7371745051612993,-0.31286518618793646,-0.029448427571560586
0.00532,-0.4762452109183779,-0.5014897688203258,0.18315613987353402
0.00534,0.34433922219887836,-0.2323685471787116,0.07452939386273605
0.00536,-1.2862703779956945,-0.14975100204007843,-0.3520237285364083
0.00538,-2.587793424725139,-0.08405380180619865,-0.3202492700498417
0.0054,-0.10834571112569256,0.13541369082512264,-0.05115303011851227
0.00542,0.42442568279197107,-0.029113152922691943,-0.07255150143803342
0.00544,-1.1999129912521425,-0.1815622129075805,0.004690446224359697
0.00546,0.2784249158871548,-0.05884609907635031,0.021425635891435174
0.00548,2.1059550105400944,0.01388104440391153,0.09819104720510576
0.0055,-0.49736715345428156,0.031971827831775254,0.11428397228739982
0.00552,0.5372691612448656,-0.07297655888493412,-0.07711730214219566
0.00554,2.0590024620121583,0.09885820454349516,-0.04140991606985269
0.00556,-0.8845211383378678,0.048863734583541735,0.09310547571670565
0.00558,1.244687463128137,0.14538960594917988,0.00047438781458289197
0.0056,-0.9660382984979999,0.11124977506870927,-0.19496993159004924
0.00562,-0.3976119967438988,0.043547345392049276,-0.2373614851866989
0.00564,0.6348704032414327,-0.022475660990919744,-0.11868814638589086
0.00566,-0.6832800552132381,-0.07361372084536486,-0.07732461567517487
0.00568,-0.9896012509779598,0.07603967597731612,-0.19565620782160958
0.0057,-0.8521747697531302,-0.0029634082731511955,-0.1302060052065687
0.00572,-0.8210560210374782,0.02165344109636736,-0.022428451833727273
0.00574,-1.1785707634146472,0.0016880318102126541,-0.03143393088934058
0.00576,-1.4824288170390327,-0.16163814023514086,0.019535000160004302
0.00578,1.3879110051936208,-0.028069633878772118,0.24625014886261276
0.0058,-0.5622773691770743,0.023249497156204963,0.17305168673503404
0.00582,0.12311820510207215,0.05345507805002955,0.24528662495066644
0.00584,0.5071776081861432,0.0016310113427180865,0.1335462958430441
0.00586,-1.2765783102908077,0.15259479316831326,0.18075635775004137
0.00588,1.1901841357670195,0.21783335766619036,0.02712845931087558
0.0059,0.17905981460047607,0.127609936055155,-0.18210648156743042
0.00592,0.24901305196877813,0.2760672442410646,0.02560815546590437
0.00594,0.3943589436341181,0.12980395365557235,-0.10478046117871057
0.00596,-1.0267340636404174,0.14989289776261414,-0.32156560864882044
0.00598,0.12812628876496854,0.036141719683796585,-0.47821728190705076
0.006,-0.28297872962863974,0.12129126187080551,-0.15721674968402757
0.00602,0.41500652530889126,0.16761935045600804,-0.42833294277524137
0.00604,-0.4238229578315547,0.11616617129703943,-0.49187699731423007
0.00606,-0.032767828881993484,0.19839766280537985,-0.21944454824392556
0.00608,-1.8655888602985433,0.12546761603024273,-0.27337381555659424
0.0061,-0.36296892300447736,0.08570529912886102,-0.1531268331967082
0.00612,-1.6572036496967224,0.00436894459648787,-0.09309337961155058
0.00614,-0.5839799975968779,-0.06034600078985758,0.01573778197136609
0.00616,-0.29141109508120766,-0.18667807980711895,0.23598658919189472
0.00618,0.5198223035443962,-0.16387516821909756,0.20465120431760098
0.0062,-0.7388343326697728,0.07813018456131761,0.12873733937282025
0.00622,-0.011254604388656038,0.025879635273130433,0.14214537409697134
0.00624,1.1628130748155292,-0.08486290455116247,-0.054064568157099584
0.00626,1.2331255694102337,0.1135697322511347,0.004216603361922714
0.00628,0.07279674979983367,0.20595926627957234,0.16292366795766697
0.0063,-0.34782687942828094,0.08943702338485543,-0.010964921562675017
0.00632,1.056915095627145,0.013275350481871045,0.09491105953017007
0.00634,-0.13356131337583163,0.09894423249152577,-0.30906185647543644
0.00636,0.04286340677619323,0.0542400440451901,0.06957684212721495
0.00638,0.6181669387370278,-0.05982017115908766,-0.06216269972153004
0.0064,0.12289878532505516,0.05597839606522998,-0.16827762392433487
0.00642,0.04965173388199376,0.18926929146456095,0.12347955495329997
0.00644,-1.7271218017131493,-0.07228665694068527,0.038615541991321896
0.00646,-0.5985690423524863,-0.09999829427034553,-0.0018675675543914656
0.00648,-0.858268004735275,-0.09062194357026353,-0.14298553057419808
0.0065,0.8745250409642732,-0.2134101613699929,0.1620954911781537
0.00652,-1.5964347909071126,-0.4679369297948606,0.0285794129509848
0.00654,0.24518417047667498,-0.028543590392396803,0.09373308838802727
0.00656,0.8825042007725324,-0.05296215739667713,-0.0880882483324274
0.00658,-0.001202992927453247,-0.09097387565839797,-0.06569166938978664
0.0066,0.9627496567992574,-0.03341698996690804,-0.024365720330909488
0.00662,0.782263909585959,0.15789862945166233,-0.260645543788895
0.00664,1.587001852467422,0.055579933124020126,0.020491590397144214
0.00666,0.41084416305954335,-0.008299569172406158,0.056477394092451984
0.00668,1.0705527376168031,0.11526538343229159,-0.0727435272374578
0.0067,-0.25493253484411393,0.2047426054928273,-0.219164848254814
0.00672,-0.4988418338828197,-0.020163443914757197,-0.16904226642070586
0.00674,-0.5431131138270765,-0.14917522029768046,-0.2261641053298156
0.00676,0.14222031476183172,0.32505731265793764,-0.23370559069289365
0.00678,-0.539060718656654,0.1433635432109315,0.004946270242007152
0.0068,-2.3768201531080235,-0.09377187549478304,-0.16227102916910432
0.00682,0.46352168708993663,0.031156946335964057,-0.03070170146273546
0.00684,-1.3893937012081827,-0.23398845725437803,-0.26376182978114365
0.00686,0.6881736703883343,-0.22382457690734062,-0.22086716878696588
0.00688,-0.9533817685806678,-0.14608688271426112,-0.0964606512399066
0.0069,0.6031464407921941,0.043609640216964826,-0.011833581612617744
0.00692,-0.24019544331456175,-0.11575203945236083,-0.14876713405904396
0.00694,0.1900055802859247,0.0830525069652278,-0.21043161795765283
0.00696,1.326860884396878,0.04428756247306729,0.15070902558672186
0.00698,-0.8346817330858495,0.05507404149278852,-0.09177278001753816
0.007,1.8905817303586794,0.1392651466485043,-0.09672905391369878
0.00702,-0.8047934891325061,0.13569326673761048,0.21145757341290264
0.00704,0.07373941206228342,0.26628893280017907,0.20322769083792083
0.00706,-0.5877231420977583,0.12285632851394863,-0.04975769120930918
0.00708,0.49991183950773005,0.2749186449818678,0.09297438213502128
0.0071,0.10338561327654887,0.09527273751563627,0.21824661332700743
0.00712,1.3619140361645183,0.1945682238723432,-0.1362011392435049
0.00714,-0.42301217918381906,0.1195911589317642,-0.06751010901735628
0.00716,-1.2555521385541313,0.07628471278472891,0.14932874668436713
0.00718,0.11792164557767428,-0.08855027648290552,0.030777628206942728
0.0072,-0.837381544471299,-0.2629395022657131,-0.2343466873379546
0.00722,-0.30884193061831405,-0.08987167201741883,-0.11343343016559776
0.00724,-0.7218873221019861,-0.12416273513131489,-0.007988110434781707
0.00726,-0.6718374209356047,-0.27356139813658614,0.009604075675101558
0.00728,0.5320846777442773,-0.08144977335145838,-0.07832443612581191
0.0073,-1.599411339649638,0.08562115111252833,0.06763621483168071
0.00732,-1.1053415089813623,-0.11543297322736246,0.25525007491017904
0.00734,0.5977512948087927,-0.12819512743155875,0.02662790047917626
0.00736,0.30371721150184033,0.018995227541228853,0.10162494105148706
0.00738,0.3576893117588402,0.13422998979148387,0.26192185345204416
0.0074,0.1519017044015907,-0.15361917514472628,0.03709174812696591
0.00742,-1.5737598178171972,0.3037109326330785,-0.13398806466091348
0.00744,0.591640219121371,0.23457989338411198,0.01433256220946764
0.00746,0.47039093487762546,0.12531571300711272,-0.28285550742064464
0.00748,-1.0543471294537905,0.1913581941497212,-0.42708430291871247
0.0075,0.49049873420268697,0.21929117252626082,-0.0847772952995583
0.00752,-1.5074481188568818,0.27715114434053717,-0.2678839110166343
0.00754,-1.1987410933738796,-0.09932499114498694,-0.2843488487349065
0.00756,-0.07385856251214622,0.04915975830324664,0.03777583366663804
0.00758,1.1244574327678825,-0.23056640538064843,-0.13757240039307747
0.0076,0.6474898289126247,-0.23646161580605862,0.18177726242957867
0.00762,0.0033437669296801967,-0.1321686885104021,0.19888380684958565
0.00764,-0.026335145527708347,-0.05224529404402892,0.19075634870099814
0.00766,0.6198020957351462,-0.17003002639462822,0.574113532766749
0.00768,0.5445341781252447,-0.2526092261498868,0.16461956401244315
0.0077,-0.12771031355509183,0.02069833045573344,0.22414283621219533
0.00772,0.17758316310267516,-0.03884196017057344,0.2930285931378188
0.00774,0.018979401853605204,0.18296600282686346,0.24221175134839204
0.00776,-0.7376968696013141,0.3894211402434227,0.09378578370251912
0.00778,-0.8422953250915678,0.31018286138050416,-0.06179114481927276
0.0078,-0.10815962330367476,0.2587987919412516,0.06806803613857058
0.00782,-1.9614216563407416,0.1889479888854648,-0.12953515273915547
0.00784,0.6451302801446016,0.317331068410964,-0.002990018234788084
0.00786,-0.3159321197864691,0.046706921663222316,-0.19089492285053433
0.00788,-0.01851833359622988,-0.01148193063770938,0.08519431755207443
0.0079,0.4704113428220793,0.011392625096461238,0.051542179814690496
0.00792,-0.9052204189236488,-0.3541943450905285,-0.010838698274299475
0.00794,1.2370463470200699,-0.2184854358329048,0.2605043060742722
0.00796,0.9156283610978831,-0.3268140880605468,-0.20163897281960103
0.00798,1.5132517177906148,-0.1501006980548811,0.3147871882035821
0.008,-1.9025641713495502,-0.1454434533342248,0.07167464473570011
0.00802,0.3187544242307724,-0.1631554104020679,0.15725212663538926
0.00804,-0.3798642805870129,0.03610437391483618,0.0967023769921684
0.00806,-0.056429109181106336,-0.15381527397287764,0.025123653268677288
0.00808,1.4472206616099812,0.16579602085710285,0.04510174953792685
0.0081,-3.4145265396932123,0.04842387425736078,-0.0843261496261187
0.00812,1.1511970660425859,0.34508363771894135,0.11228828840772198
0.00814,-0.6003507850230958,0.295758116128862,-0.26949116370179826
0.00816,-1.6947091023175855,0.24134198267280402,-0.06958848580607772
0.00818,0.8605156762487365,0.387384240691824,-0.15960004304680353
0.0082,-0.5862610510285954,0.06954454071343315,-0.17380850589490854
0.00822,0.7125588886505861,0.346493396785692,-0.09462601113192466
0.00824,-0.26584926334136233,0.01741603001938938,-0.22655171960253667
0.00826,0.7330028181259052,0.188884056134811,0.0697915919533063
0.00828,-0.5209969752376734,0.12334388205511505,-0.11201646762698415
0.0083,0.27317845821545733,-0.2790412270389198,-0.09502391334104983
0.00832,1.5143391153588808,0.0022390005733551642,0.13658537208919871
0.00834,0.03448528695170145,-0.05158426558502624,-0.09369759149833974
0.00836,0.5261991900450085,0.2195322994731389,0.03536185739388988
