SignalType,Label,RMS,Kurtosis,Skewness,CrestFactor,DominantFreq_Hz
SeparatedSource,source_1,0.9902317495491488,3.043030198216341,0.03527297090462367,4.567881358879042,8223.541576331676
SeparatedSource,source_2,0.22685473869987544,3.3985939526051663,-0.14040682700524765,4.404523293681605,2785.0972282445546
SeparatedSource,source_3,0.24901229633740593,2.982299053520204,-0.0434223273760689,4.526739887184169,2741.7364330742803
