Frequency_Hz,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5
0.0,0.30707234905386216,0.2477641202341525,0.49583176823978903,0.28899342997296484,0.2441272153728251
1.667722891164404,0.603515814409864,0.21373953389997102,0.5105446951415176,0.30028763786693724,0.25093699872300895
3.335445782328808,0.8552076658355282,0.17640635935023444,0.5278253501637546,0.31347171684278824,0.2589415897046907
5.003168673493212,0.8386596686577933,0.08668868474992542,0.5340183106569547,0.3180090136644903,0.261843792290074
6.670891564657616,0.5494951711031817,0.18521221894458448,0.5118253674126447,0.3011537283261048,0.2515399876999049
8.33861445582202,1.0291758503578523,0.14392633686692408,0.5422369949014377,0.3244619631099676,0.2656445305511406
10.006337346986424,0.27758448871166447,0.31313704317297253,0.48346644927980265,0.2797223941846705,0.23839789161450856
11.674060238150828,0.8480571891872554,0.17749748904948864,0.5275188175445333,0.3133169943944037,0.25882107829600776
13.341783129315232,0.6167141229086076,0.2346536535834285,0.5084606403093467,0.2988459855606308,0.24998732045015548
15.009506020479636,0.6033058486771613,0.31672433051217574,0.4936634877936917,0.2878404210827838,0.24311910181733795
16.67722891164404,0.45625436395678076,0.23253648616276074,0.5025314814517887,0.29420281768758344,0.24724677557665245
18.344951802808446,0.6339987309390547,0.23212142763275903,0.5089008114754796,0.29900746630021463,0.2501348703690283
20.012674693972848,0.5160638125713274,0.19665261742370627,0.5090720012315458,0.29903536488858773,0.2502519978732744
21.68039758513725,0.7834385222036238,0.1710774541341705,0.5245776947923202,0.3110634826171466,0.25746938252513946
23.348120476301656,1.87366742054929,0.31211887160813273,0.5982916396905361,0.3674760312830194,0.29161218394538335
25.01584336746606,0.4416584270833357,0.4031189622533138,0.4657329111481239,0.2662292157130129,0.23011516349653538
26.683566258630464,0.28196394145527676,0.4226366535337058,0.4560951846737139,0.25881075629146394,0.22571050777358534
28.351289149794866,0.49898097503601524,0.18857963834628536,0.5096292612580129,0.2994897352998946,0.2505298277300723
30.01901204095927,0.17588862813161485,0.29167694936257527,0.4860677873111901,0.2816250317923166,0.23962110246329635
31.686734932123677,0.14689756733019005,0.29716938519800695,0.4845996139021311,0.28048516945848906,0.23893604091466947
33.35445782328808,0.36433354495353504,0.23842073719588328,0.4989661081987067,0.29145528493559647,0.24560249530598807
35.02218071445248,0.5361031087113209,0.20251543057132823,0.5095769191556879,0.2995912102741687,0.25052579849494716
36.68990360561689,0.5284449475192959,0.2321854976103478,0.5054385669685685,0.29656401283739575,0.2486192139572824
38.35762649678129,0.8623444906477133,0.27011621906853533,0.5162800522889814,0.3053312372183183,0.25364942207144187
