Frequency_Hz,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5
0.0,0.013849546733562867,0.38525048006445406,0.08612276152596898,0.2613417394659767,0.05245531524522029
1.667722891164404,5.199517085298618,2.7262659895312944,0.28181972627185004,0.25242626089895404,0.11094585551574208
3.335445782328808,13.185049899334649,6.464055097803861,0.7693802455331092,0.5095794305283134,0.2058135617117676
5.003168673493212,13.154276736709402,6.558324461173505,0.7520546587335563,0.4559637457763479,0.21876299453484366
6.670891564657616,13.814819436717046,6.4874157991317345,0.8731218403108256,0.6802217630312828,0.1724318657617637
8.33861445582202,14.167796766419823,6.607608123798839,0.9016830155560693,0.7114499239842276,0.1694071269889041
10.006337346986424,19.192790757769764,9.649929862796519,1.0651707971402717,0.5226146323997257,0.3262866057221421
11.674060238150828,11.438717367569648,5.326177470620129,0.7205076990888858,0.5859416562589401,0.1398528026299002
13.341783129315232,16.001606270270237,7.465077285674903,1.0057085425143582,0.7761185609112681,0.19183131014334157
15.009506020479636,18.423328433717828,8.832908538219408,1.1185189339827353,0.7809417412897017,0.25502244388646855
16.67722891164404,11.780594283639036,5.436910892256897,0.7482575779241447,0.616111103971374,0.1359944383401373
18.344951802808446,10.23185652461625,4.851204272875149,0.6180998347004334,0.4883771826068226,0.1415888459238272
20.012674693972848,17.213268050653127,8.245622306336536,1.0184936412151322,0.6990329458075811,0.24148221951400972
21.68039758513725,29.492869514096878,14.150271923935462,1.7652899622348066,1.1708269126565403,0.4078281971864836
23.348120476301656,9.190270780921251,4.529743729117018,0.5458972988913703,0.40732065291997843,0.14901473767989798
25.01584336746606,9.453653293602637,4.7066286318026735,0.5132418833932901,0.33410050690459736,0.1627230380259981
26.683566258630464,14.334484705961207,7.353437808897882,0.7497321498302076,0.2685020417838864,0.2639856104123762
28.351289149794866,11.236074907709664,5.19847148407882,0.7210255297840218,0.5995692194231033,0.13102496003039957
30.01901204095927,24.78418303312891,11.875717573895333,1.4817914033836523,0.9954995769047302,0.3418666008736832
31.686734932123677,12.538751341059593,6.199104206775712,0.7247140950568473,0.4701259470302453,0.20202997754258625
33.35445782328808,39.77170404104506,19.147581363452336,2.305591119889568,1.4313157152301506,0.5651510414515509
35.02218071445248,17.428875335597624,8.161218806271105,1.0771367076504021,0.8097827045408624,0.21449980826380455
