time_s,mode_1,mode_2,mode_3,mode_4,mode_5
0.0,-0.0006928316450433919,0.0002214341698885401,0.00022205341223710605,0.00018461518154666914,0.0001508957950179805
2e-05,0.0043054186600908016,0.0009501590767466836,0.0005070659379093458,0.00033227498919748496,0.00023911251063421832
4e-05,-0.005044195445291803,-0.0005572119835769798,-0.00017367147790084666,-6.821304839061124e-05,-2.7427413164053792e-05
6e-05,0.005740902382815119,0.0006189598898869615,0.00027111641839732114,0.00017124029979576126,0.0001233289094876815
8e-05,-0.004995019812132176,0.0001824517944713491,0.0002722245294144492,0.000218101592526127,0.0001699162690259482
0.0001,0.006747802121543153,0.0005388262164055769,0.0001682288033179057,8.594011584514795e-05,5.40126988292747e-05
0.00012,-0.008060748780054961,-0.0011248145414638876,-0.0005086718676924434,-0.0003142228201706889,-0.00021851784213265608
0.00014,0.00650837121310976,0.00024360811318774675,-9.843190833024405e-05,-0.00011658578849829813,-0.00010061041842158673
0.00016,-0.006837127371226759,-0.0006026499686895835,-6.479463025580302e-05,2.368932329056569e-05,4.075174898132181e-05
0.00018,0.00838975938248783,0.0019876415113906083,0.0008826973714508422,0.0005185823396502068,0.00034606339253336055
0.0002,-0.006085466258001534,-0.0018267937683000284,-0.0007805881177529635,-0.0004420434570785216,-0.00028611235306068495
0.00022,0.0008865471973851836,0.0007785169390058594,0.0002246323721524314,8.782188865414219e-05,3.794331108272548e-05
0.00024,0.0041155583579215,-0.0003667080861020674,-0.00018259332887494544,-0.00013540868800739753,-0.00010771445786570732
0.00026,-0.010905875479523207,-0.0013701234157597103,-0.0008452023495579597,-0.0005608794377353216,-0.0003990117288860601
0.00028,0.012417808598824031,0.00045567958625673203,0.00024662252689266665,0.0001480626600921559,9.870793142634427e-05
0.0003,-0.013119266918212922,0.0006600699269326545,0.00044755429740992445,0.0003310527556416248,0.0002550507454855858
0.00032,0.017360297288865907,0.0005111764660824333,0.0004526250347078354,0.0003668164783834189,0.00029717166080429566
0.00034,-0.017190565464775622,0.0015035687017556248,0.0009770690378116367,0.0006998676536410948,0.0005295020130722057
0.00036,0.024242794764563154,0.0009952023331946094,0.0007389021972163692,0.0005601460637614992,0.00043679178849004584
0.00038,-0.025009521184403933,0.0006746728683780033,0.0004768106198654272,0.00035078646543398184,0.000269129978860346
0.0004,0.029327738347419675,-7.637258590907262e-05,-9.711666923577529e-05,-7.025848202864019e-05,-4.877571846520365e-05
0.00042,-0.034754489184070224,-0.0010250968077180327,-0.0004913164832653162,-0.0002890533081454522,-0.00018936669957608465
0.00044,0.03776742945495799,0.0012353290067961581,0.0006350698795303842,0.00039942890201144027,0.00027874461400320655
0.00046,-0.03771438406747984,-6.921399130854359e-06,0.00015117991838071957,0.00016212179736563466,0.0001463049470309369
0.00048,0.04014640883559673,0.0007997235966948472,0.0005554890411483967,0.0004052967490223181,0.00030862582889993066
0.0005,-0.03838261047863211,0.0010327318862124906,0.0005517322971279084,0.00036517785820165905,0.00026673571288520767
0.00052,0.03989234982155312,-0.0009235948127398894,-0.00025778829731962503,-7.336675462511727e-05,-9.287588615627879e-06
0.00054,-0.040542964338676296,0.002224408168824865,0.0010739267101057442,0.0006438957033532033,0.00043450118565461685
0.00056,0.04594454887066458,-0.001577149505242791,-0.000689985364648556,-0.0003782432008521563,-0.00023768975958696946
0.00058,-0.05353967756084516,0.00047384525803896235,0.00011005889874993545,4.262392155098651e-06,-2.6971168795922155e-05
0.0006,0.05988659767798902,-0.0006987266196133433,-0.0004813934273589058,-0.0003283675933367681,-0.00024014992646405656
0.00062,-0.06939835755950444,-0.0008974646225567188,-0.0004209946919996066,-0.000295463356665642,-0.00022515425024921128
0.00064,0.07549886528274884,0.00023878098582193617,-0.0002448874559439375,-0.0002197044698767865,-0.0001718952591211557
0.00066,-0.08408572448000874,-0.0009162432460381336,0.0001472287700756283,0.0002289410570140417,0.00020466372949190658
0.00068,0.09659039892049053,0.004121335374322935,0.001443899803072925,0.0007446573766394045,0.0004575527846999691
0.0007,-0.10510553379481889,-0.006486786052337099,-0.0025779145972806327,-0.0014239314298203657,-0.0009136075260385492
0.00072,0.10446424807772978,0.005958804954118892,0.002073701973018206,0.0010314828774805526,0.0006105279965985519
0.00074,-0.0995270875604996,-0.005498445374199401,-0.0018078359925331792,-0.0008525287006117211,-0.00048122449951173204
0.00076,0.09197600319350371,0.005986273740643206,0.0023235128974335565,0.0012571274137104613,0.0007952312208497046
0.00078,-0.07701285885291377,-0.0044657975319890185,-0.0017061814045806058,-0.0009043378025581734,-0.0005599393066045726
0.0008,0.057040625911953656,0.0019859564038308872,0.0007020446054114736,0.00036088746591192287,0.00022072862589684564
0.00082,-0.03538577010823573,0.0007123293261806244,0.00040448754638846196,0.00025328212133194066,0.0001746982745674207
0.00084,0.015674573412650182,-0.002559971889237671,-0.0009741398766222627,-0.00048434716561220596,-0.00027973655166210894
0.00086,0.0022716309299705196,0.004890933288023982,0.0020694546391672396,0.0011521425336328086,0.0007382455266811594
0.00088,-0.013169338897560641,-0.005254399608627924,-0.0021117063562731925,-0.0011355385254852959,-0.000707894680489567
0.0009,0.017737863824519487,0.004395606149088307,0.0016615132834540919,0.0008669325905058316,0.0005311064243074921
0.00092,-0.017962353872445647,-0.0029551492992567732,-0.0010112397444044022,-0.0005045904554460582,-0.00030229466079651987
0.00094,0.015830994186831503,0.0012372108081203453,0.00020227817708477853,2.7610262588500177e-05,-1.4608164651984585e-05
0.00096,-0.014846659148221175,-0.0005709337491433663,-3.4714644197328084e-06,5.161292753112366e-05,5.110481352680847e-05
0.00098,0.01480888596818247,0.00045146778742430007,5.793831350708945e-05,1.1212124960750178e-05,2.40878147726358e-06
0.001,-0.014916434557925254,-0.00038604164150470857,-8.489911310302045e-05,-3.1474993950017083e-05,-1.2951709314002543e-05
0.00102,0.014951001444191264,0.00047264526336256797,0.0002855792931201917,0.0002155235797222203,0.0001681204573421621
0.00104,-0.012360112605500405,0.0011708505325755552,0.0006827488242792024,0.00043522878351688144,0.00030194143341348784
0.00106,0.013358996823749417,-0.0012253173113407417,-0.0007120605890843046,-0.0004535175326356227,-0.00031335466687560173
0.00108,-0.018258956538853028,-0.00042470358087272163,-0.00022215044367432024,-0.00014821732640000744,-0.00010706195791455971
0.0011,0.021612983372791206,0.0012155203430153753,0.0006101661226247776,0.0003735100170687165,0.0002528419445721943
0.00112,-0.022130924470459935,-0.0009128221702340203,-0.00042086463539485946,-0.00024134372557442992,-0.0001546308422645341
0.00114,0.021017489392356287,0.0002094255382774633,0.00011933074086177529,9.104188733386251e-05,7.30527588039463e-05
0.00116,-0.018857090632848388,0.0012809052336664453,0.0007794864823682398,0.0005213283634062743,0.0003744664741746124
0.00118,0.021560225234615805,-0.00024151485198832404,-8.194345848362479e-05,-2.310664590626879e-05,-1.0201140801601176e-06
0.0012,-0.02391383705376106,-0.00022972167113465965,-0.00015447938028284198,-0.00011444478615127188,-8.645470544632933e-05
0.00122,0.024788738634651152,-0.00016553658064641505,-0.0001309038420657474,-8.58648540210493e-05,-5.889113915413512e-05
0.00124,-0.026416648257683046,0.000273838318214972,0.00028313589431909275,0.0002140253571992362,0.0001614266033841397
0.00126,0.0304265609335551,0.0009451651699477403,0.000362971668320923,0.00018917651104313087,0.00011510041942737232
0.00128,-0.03355230898736123,-0.0021089360535261254,-0.0010256230539498281,-0.000617564423185035,-0.0004150675789384916
0.0013,0.03197092364915233,0.0014271484740541389,0.0006566119688368791,0.0003803404585353295,0.00024808977894848433
0.00132,-0.027811782613935774,3.283036753281342e-05,6.759941869568202e-05,4.990189322655138e-05,3.57001586188051e-05
0.00134,0.024106648301739326,-0.0013246273571025965,-0.0007333033323246327,-0.00045939236119803083,-0.0003137645438358699
0.00136,-0.024116792510376083,0.0011181226468586112,0.0006002538346412424,0.0003732158045105959,0.00025460734507163214
0.00138,0.027045817876666784,0.00026599203692845974,0.00018172220558190327,0.00013062666791453795,9.844774494777163e-05
0.0014,-0.0285428011268463,-0.0007788480219459924,-0.0003782044912451159,-0.00021524568723030866,-0.00013682632147082698
0.00142,0.02873070779513813,0.0010463255179462708,0.0005311302076121886,0.0003110962449346662,0.0002027894138473004
0.00144,-0.026923530952323516,-0.0007847129882343491,-0.0004644991392381377,-0.00029064080380248984,-0.00019773796523819544
0.00146,0.022868342041394592,-0.0003537421494600703,-8.457627545371151e-05,-4.5443133759365846e-05,-3.299337098022174e-05
0.00148,-0.019400849373109152,0.0010159126374897803,0.00024075480961265858,7.764618670910519e-05,2.725159542214852e-05
0.0015,0.015341697180665028,-0.0024330346481909694,-0.0008469527987484346,-0.00039646853192672334,-0.0002163635310974064
0.00152,-0.012208253688725313,0.004765016937623185,0.0022600746615318093,0.001353234375693717,0.0009102621505642155
0.00154,0.019286754436119987,-0.0029728834209212392,-0.0012467086714141242,-0.0006814335539706717,-0.0004270645218069425
0.00156,-0.03031803475127915,0.0004150105583928341,-7.5253466355394715e-06,-6.86028549286013e-05,-7.196864673069826e-05
0.00158,0.03958141350749221,0.0008334983887064947,0.00045003268007824844,0.00027811248591727827,0.00018817433405743275
0.0016,-0.04666928353896291,-0.0012692633298113127,-0.000490904064747534,-0.0002571958434738304,-0.0001586152486221018
0.00162,0.0524526601995634,0.0014690007432423804,0.00038602005289208995,0.00012385597506454657,3.8179223307936346e-05
0.00164,-0.059314335413958745,-0.003166293990046357,-0.001277412031940549,-0.0006795344251139364,-0.0004193981531541411
0.00166,0.06267813410827859,0.0043809867978173,0.0020226547435202367,0.0011738293446016982,0.0007695777253978786
0.00168,-0.05800023218723059,-0.0029503586702334084,-0.0013799459450470287,-0.0008024751476600882,-0.0005255530726546232
0.0017,0.047790718296004106,-0.0002641054728604431,-0.00016421529417590152,-0.00011269223599281502,-8.137469496194895e-05
0.00172,-0.038781902225824616,0.0028549013327710416,0.0013466297626076164,0.0007962314423549327,0.0005290539232750986
0.00174,0.035485480450734706,-0.0033779285621928883,-0.0014000346732851077,-0.0007572462465856215,-0.00047106768454600645
0.00176,-0.03631229059731792,0.0032540783111167,0.0012969819801564198,0.000691719167441944,0.00042873810729315614
0.00178,0.04070989248746829,-0.0025911577232146476,-0.0010087587110120067,-0.000535956298721306,-0.0003325323415479103
0.0018,-0.04805985073801104,0.0013366970273922638,0.00043913501838783054,0.00020913861257299232,0.00011990282764797421
0.00182,0.0560659908115005,-0.0002724257855735224,-2.4853388619181995e-05,1.767978795873539e-06,4.7347208015911554e-06
0.00184,-0.06412720333241469,-0.0009046235347574685,-0.0005301319381532052,-0.0003322516472906463,-0.00022509309516575773
0.00186,0.06933300309761208,0.0009525110548099902,0.0005121270904030151,0.00032775660097412106,0.0002321335616413401
0.00188,-0.0720142707394144,0.00027876279053799693,0.0003890659818648225,0.0003428981545260614,0.00028537167891712844
0.0019,0.07914088232549821,0.001725962012789435,0.0010129656426152748,0.000701772162743246,0.0005236407106075423
0.00192,-0.07930295131930126,0.0005549302661919837,0.0006034995929318025,0.0004991217834338405,0.00040346430713467893
0.00194,0.08558334017372266,0.0014238424904500194,0.0007831003676192458,0.0005269084283477937,0.00038649007190583824
0.00196,-0.08696399401050067,-0.0005392519806989939,-0.00018391695573586594,-8.565748672311646e-05,-4.538546687518157e-05
0.00198,0.08773266800614725,-0.00037163722374843094,-0.0003390754737419279,-0.0002490796207881036,-0.00018429549908138232
0.002,-0.09150735977936168,-0.00035748744717025463,-0.00010082271213648408,-3.7204990817307715e-05,-1.4161907161745773e-05
0.00202,0.09515648398098545,0.0012329769490644347,0.0006793222511502335,0.0004443542180611616,0.0003169770371512294
0.00204,-0.09494108281642964,-0.00013138338136199602,7.21761571262948e-06,4.13082465149919e-05,4.888564531953353e-05
0.00206,0.09555772620496368,-5.42039523468099e-05,6.411221878164596e-05,8.377866867671637e-05,8.125746479843926e-05
0.00208,-0.0949363893375406,0.001403675844207198,0.0007898811550253207,0.0005273160092074887,0.00038332956817779
0.0021,0.09911998686952533,-5.08953656862827e-05,0.000199065259663393,0.00021292801142513138,0.00018912680446689996
0.00212,-0.10010360013110824,0.001180525161145403,0.0005823653528419623,0.0003629733304808654,0.0002542480878497257
0.00214,0.10383952865893543,-0.0009286373581944481,-0.00039558009964005687,-0.0002061330253141684,-0.00012076325243589864
0.00216,-0.1087486490728859,0.0006836845630270781,0.00039386527654404284,0.00026036248456523406,0.00018739726516630773
0.00218,0.11585445159990601,0.0007170676102215943,0.00037744617667794975,0.00024597533004461827,0.00017605930399776105
0.0022,-0.1209098106216444,-0.0010447489039489576,-0.0004385978928345757,-0.00023662311151771923,-0.0001445016830820283
0.00222,0.1245155466619389,0.001179329226308379,0.0005390897726279474,0.00032568366328655123,0.00022271990034544053
0.00224,-0.12574544571655785,-0.0002588849759705214,4.289331867963474e-05,7.773944237489787e-05,7.545990236243966e-05
0.00226,0.12828693001665745,0.00038034247546541887,0.00010087450116279925,5.3807901775910206e-05,3.8307611400837054e-05
0.00228,-0.13063017174749791,-0.00029331203101750806,-5.774117842875027e-07,4.372353370737311e-05,5.085277719602568e-05
0.0023,0.13388738127316333,0.0011080047877498947,0.0006126771715592142,0.0004237812204616038,0.0003150159868893477
0.00232,-0.13280048031050448,0.0006727459428370867,0.0005145215843208401,0.00035507179366096707,0.00025751090898694677
0.00234,0.13488810537237003,-0.0008261102536595285,-0.000610569765252514,-0.0004015465714363757,-0.0002770542775294758
0.00236,-0.14050129949734738,-0.00040067476204525655,5.963932315908178e-05,9.679623511481596e-05,8.775102545551818e-05
0.00238,0.14764588817118615,0.0026416276870160444,0.0011052967387017818,0.0006244849855643133,0.0004050730982028722
0.0024,-0.15068469667626064,-0.00357641425930597,-0.001577998998544355,-0.0009150645306626749,-0.0006036231274324277
0.00242,0.14712726911053195,0.002057665175501187,0.0006427166025090821,0.00027923035859934417,0.00014364505972006922
0.00244,-0.14350771681392843,-0.0015887458528427549,-0.00047157431675979797,-0.00019132323531823972,-8.965867739602965e-05
0.00246,0.1400025474453842,0.0020702297754529695,0.0010020680716549797,0.0006194368629438364,0.00042802642036343885
0.00248,-0.13143304289819366,-0.00016734015285323225,-2.2170656308471e-05,1.00535012242725e-05,1.9691927578324343e-05
0.0025,0.12320350896014969,-0.0012549327282927749,-0.0005316937345127608,-0.000282062068559146,-0.00016961534631316068
0.00252,-0.11654160242540795,0.002602199454167625,0.0012347264179061452,0.0007431718269684654,0.0005035272527565645
0.00254,0.11544404881402748,-0.0016079508391540005,-0.0004965130224055983,-0.00020346868087924055,-9.48208051881077e-05
0.00256,-0.11434630019352691,0.0016155914010581988,0.0005476718812281839,0.00027124293781222305,0.0001636643517598873
0.00258,0.11421836940022503,-0.001572315297893796,-0.000488903898900018,-0.00020749330174639328,-0.00010209133719788072
0.0026,-0.1143297134724123,0.0023007625804224085,0.0010570252545045481,0.0006351518424939811,0.0004317981796630891
0.00262,0.11932140092834395,-0.000870342559358106,-0.00025790397586305055,-0.00010249634571752038,-4.5384578263579535e-05
0.00264,-0.12424935529375236,4.304294757892899e-05,-4.8428293289070396e-05,-4.1265514760842545e-05,-3.065572714366509e-05
0.00266,0.12866277399763068,0.0005493483957518024,0.00024898229605468036,0.0001306233595368531,7.683210555533657e-05
0.00268,-0.1326478064089259,-0.0013554748470741367,-0.0006890995329362135,-0.0004208314223614382,-0.00028550721999066284
0.0027,0.13335744705279787,0.0007960291683685877,0.0003191446683000438,0.0001607553701967554,9.230082091408226e-05
0.00272,-0.13357701283461584,-0.0005308049556148534,-0.0002600397982148708,-0.00016107689585689424,-0.00011087881440324342
0.00274,0.1323584025799515,-0.00041615211742979075,-0.00021592538431338036,-0.00011947606595054733,-7.198080985032387e-05
0.00276,-0.13178849153033892,0.001408940092705346,0.0008517052486323824,0.000565215537590238,0.00040342352728964
0.00278,0.13633063972610043,0.00017025474597873113,0.00010768374297741576,9.022952856413955e-05,7.623352788999429e-05
0.0028,-0.13974487094085894,-0.0008285257026513017,-0.0003547511835378238,-0.0001903209197896483,-0.00011398191361837262
0.00282,0.14203170606604,0.001453509672624485,0.0007731324375165575,0.0004968679985762827,0.00034994559506554664
0.00284,-0.1401070288753715,-1.964919959468872e-05,9.74600243617921e-05,9.71884648931854e-05,8.483313260223261e-05
0.00286,0.1395629192171167,-0.0003434223105586888,-0.00018058108777130045,-9.629063788873805e-05,-5.620209370446456e-05
0.00288,-0.1395732761362437,0.0007412056346281123,0.00038229627806157107,0.00022103501742961695,0.00014353846717730855
0.0029,0.1407682668445432,-0.0008995698268412379,-0.00047739811396243495,-0.00027338155781345575,-0.00017303872621384387
0.00292,-0.14372273957227938,0.0007230289665959721,0.0005144017407163954,0.00034563645137614346,0.0002472931511542229
0.00294,0.14966412106217125,0.0009287095914406975,0.00038375951051652896,0.0002462406685098727,0.00017944068849486873
0.00296,-0.15328871289311546,-0.0011491493673422683,-0.0002594013907111664,-7.70298313156648e-05,-1.8376046794197696e-05
0.00298,0.15746305721534312,0.0023482188236296398,0.0008915214072714964,0.0004965831494019255,0.00032513961628314616
0.003,-0.1583413754274431,-0.0022386657000927315,-0.0006467458254498431,-0.00027566859793230297,-0.00014125701385448694
0.00302,0.15886661811997677,0.0029074976596705723,0.0009712115735158352,0.00047234032693288915,0.00027472057346089395
0.00304,-0.1576458564444202,-0.0038126857567840106,-0.0015545535899474812,-0.0008802280581890543,-0.0005759926540772866
0.00306,0.1502223334818347,0.0023744420270922746,0.0007180126508311986,0.00032348168815338283,0.0001773375426272308
0.00308,-0.14208611709564717,-0.001462613800963094,-0.00023909368084727522,-9.328428979593765e-06,4.887650116299534e-05
0.0031,0.13620991065669397,0.0027272001871107548,0.001220994833387298,0.0007292615540653187,0.0004933460393710605
0.00312,-0.12461815197269453,-0.0014871398967586987,-0.0006554009514795709,-0.0003854728283104702,-0.00025639409864987376
0.00314,0.11014773280134547,-0.0008574220586027652,-0.0005190928883907394,-0.00034419758537368163,-0.00024682576043000244
0.00316,-0.09898106352296364,0.0014404163604260405,0.000546074487760573,0.0002640978681100687,0.0001480681934381023
0.00318,0.08855263624112183,-0.002514292704371442,-0.0010173500186542925,-0.0005354757855033908,-0.00032705582654789917
0.0032,-0.08063516293743014,0.0034357577914070356,0.0015280139623176175,0.0008649079505549221,0.0005576815989412154
0.00322,0.0782866329032158,-0.0027495059576796714,-0.0012295478812934504,-0.0007016646991200749,-0.00045597241798807933
0.00324,-0.08058058982625245,0.0006067283227928691,0.0001546296654776382,4.7511846910532704e-05,1.3947539466501842e-05
0.00326,0.08250128873216997,0.0010155390844202583,0.0006037360600771157,0.00039855217535534986,0.00028098913936696045
0.00328,-0.08069830862585094,-0.0008931699509738529,-0.0003918676253413586,-0.00023479062756264095,-0.00016012457726716732
0.0033,0.07708776370040162,-6.515298697586593e-05,-0.00036661734362153337,-0.0003217056623546249,-0.00025831461281479576
0.00332,-0.07769359714748911,-0.0016191643515232389,-0.000535457001584956,-0.000258998180835061,-0.00015143344343918942
0.00334,0.07741456119393775,0.0034057095568259714,0.001499393840940252,0.0008663970475685125,0.0005691115144425673
0.00336,-0.07089535270872062,-0.0029512075915038597,-0.001229344268667587,-0.0006921060041265186,-0.000449006531757053
0.00338,0.059928546224722365,0.0010573661149220267,0.000138892396697176,-3.0024416381807515e-05,-6.832567181162481e-05
0.0034,-0.051113349006137496,-0.0011524990836751783,-0.00040516710456914583,-0.0002224263803723319,-0.00014751162794204983
0.00342,0.04085001583065923,0.0005391103678877804,0.00010389913902856683,2.0151874960423267e-05,-4.796116098746856e-06
0.00344,-0.030987756947248323,-0.0005082805060028617,-0.00026423194611445574,-0.00018640807079795498,-0.00014124510888608382
0.00346,0.019021995677662374,-0.0008578496252380519,-0.00048171134534762925,-0.00029477621416049285,-0.0001972683117056474
0.00348,-0.009166321853639775,0.0015313399420656668,0.0009067713831142224,0.0005943653897028732,0.00042005180120944027
0.0035,0.00477620577247911,0.0004733524872629726,0.00028954228319298,0.0002006823859366795,0.00014753119010898263
0.00352,0.0017949740462309927,-0.0012420279276928816,-0.0007011925263939392,-0.00045810447807447316,-0.00032505729992069805
0.00354,-0.012579936067579803,-0.00011933838834572185,-0.00021475477008607992,-0.00019638598872077952,-0.00016400317023412933
0.00356,0.020495727122192477,-0.0005377723795048943,-0.00023227544679600706,-0.0001222667570717312,-7.526943064327161e-05
0.00358,-0.02887790749933385,0.001178997527046639,0.0006444288196645343,0.0003899592239745598,0.0002596723770407501
0.0036,0.040111723420441586,-0.0008563422091790305,-0.0005830353830594629,-0.00037888907559413884,-0.00026211784068723974
0.00362,-0.054528538629657765,-0.0007638406058148295,-0.00015772518375290953,-4.869869137752536e-05,-1.6047718399166927e-05
0.00364,0.06912987443111815,0.002744544940403533,0.0011386078527690976,0.0006517447687902547,0.00042953414078495945
0.00366,-0.07923171637350145,-0.0030210056792034402,-0.0010850854981269238,-0.0005429272653041964,-0.00031820180353473354
0.00368,0.08699490078134489,0.0034856654220414467,0.0013966845621972883,0.0007821461283755934,0.0005091888815147759
0.0037,-0.08969205038339122,-0.0021426083407128393,-0.0005700698371153505,-0.00021048420761017828,-8.657472225778947e-05
0.00372,0.092962507533355,0.0022897212031024817,0.00083935644747399,0.00045312531779251905,0.00028902981385076933
0.00374,-0.09354618056176893,-0.0015883803145285305,-0.0005725286539291056,-0.0003107371857541142,-0.00019767314267278446
0.00376,0.09207608347658618,0.00024308136629412714,-1.806016082279508e-05,-1.525520553142703e-05,-6.9853713690438076e-06
0.00378,-0.09040490194869617,0.001430642517217079,0.0008638975347837746,0.0005222532616438652,0.0003429237374746834
0.0038,0.09229873927851538,-0.0021854673658829923,-0.0014076128961689545,-0.0009221773661715728,-0.0006474279486273738
0.00382,-0.10220937151298728,-0.0007276330576500474,-0.0001935779414463584,-0.00010607837143219328,-7.368189317037752e-05
0.00384,0.11127026335633419,0.003072549904424445,0.0013473027532663086,0.0007874626645768795,0.0005204591933321773
0.00386,-0.11441030244491188,-0.0032265109661990072,-0.0013491897039269699,-0.0007754249430846158,-0.0005118403004927615
0.00388,0.11219949724213457,0.001358998035104239,0.00013523531884370772,-7.171772391826445e-05,-0.00011283332477939557
0.0039,-0.11320711725904394,-0.0023135630874979306,-0.0008419345012012219,-0.0004562866027933015,-0.00029323235967863197
0.00392,0.11135810067664823,0.0022358603759684505,0.0008545285846507729,0.00047450113570500664,0.00030754144940147593
0.00394,-0.1062184104555305,-0.000940993776569099,-0.0001367616540936355,-3.855768989828304e-06,2.7827611603396982e-05
0.00396,0.10231657618282809,0.0007942333615109803,0.00017904576453681576,6.913600355307476e-05,3.4223455065761726e-05
0.00398,-0.09846488680541604,-0.0008631532599040733,-0.00033488521624311043,-0.00019813152220517425,-0.00013364850592258198
0.004,0.09286412470160096,0.0001401553177132084,4.8266997286011085e-05,5.616935690025168e-05,5.4637683946430665e-05
0.00402,-0.08616816583522234,0.0015548965672163813,0.0009460879493880291,0.0006091897232115974,0.0004254216033984679
0.00404,0.08450655395138303,-0.0009555625832223568,-0.0005402165918609702,-0.0003051579291117337,-0.00018724722996408958
0.00406,-0.08452762626315195,0.0003921704088159476,0.0004514769771591296,0.00034063238251201886,0.0002580999584661012
0.00408,0.08814550176260634,0.0022550993525855666,0.0009910150197160446,0.0005876514568254703,0.00039607407596614055
0.0041,-0.08733318046213495,-0.003016346552698456,-0.0012720349240894103,-0.0007147866379789718,-0.00045990909179229153
0.00412,0.08186098929974674,0.002402673204595246,0.0008758664842880461,0.0004447084689426993,0.00026578768583681146
0.00414,-0.07443273516145825,-0.0017778777057417103,-0.0005942699854973867,-0.00028989278688778056,-0.0001708503604697463
0.00416,0.06590830427034267,0.00117238730275494,0.000311604578701739,0.0001132356850200995,4.590477582288291e-05
0.00418,-0.057659853301808776,-0.0013336752397122228,-0.0005742145002797346,-0.0003374581282352455,-0.00022815088446028297
0.0042,0.0469263289877571,0.0003661897283196162,6.80020856208933e-05,-4.384262646540123e-06,-2.514371024157723e-05
0.00422,-0.03698792589061621,-0.00030033331515535435,-0.00024810446453516925,-0.00018057692353317038,-0.00013631082910841224
0.00424,0.025297269865174516,-0.0008195103848955631,-0.00030201783519786667,-0.00017957803063692652,-0.0001267543248179667
0.00426,-0.01506845964395623,0.0010387916860285923,0.00014851635867280528,-1.1885093562764784e-05,-5.035405388824415e-05
0.00428,0.0031307863679364786,-0.002919958980513036,-0.0011539632952104978,-0.00064635636367439,-0.0004218772695307096
0.0043,0.004404514987205563,0.003132218645977078,0.0011025564296877391,0.0005627799445283011,0.00034220716828168733
0.00432,-0.009177298414073418,-0.0029346549058935703,-0.0008483789532876586,-0.0003484977575254253,-0.00016849916419893235
0.00434,0.013960383880434296,0.0042333961832776885,0.0017072361414988077,0.0009627069139505287,0.0006305682859370878
0.00436,-0.012250920828254833,-0.00307363948396886,-0.001001171023676005,-0.0004667678646915738,-0.0002581849351298208
0.00438,0.009048972238630036,0.002562028045506886,0.0009140085896717898,0.0004842885656725297,0.0003066027631596744
0.0044,-0.0031945422381223112,-0.0012562394495972814,-0.0002703680583799664,-7.448471884901615e-05,-1.435382459115248e-05
0.00442,-0.0020627329507276813,0.000931818200641944,0.0003460833858775891,0.00021404981253760378,0.0001557517362580286
0.00444,0.009294879987663603,0.0007156911288725014,0.0006049762530959929,0.000444084914447538,0.00033450989244971404
0.00446,-0.011776408341537198,0.0004255415190497745,0.0002704576001437189,0.00019570240408624975,0.00014775094807044183
0.00448,0.016391551018023597,-0.0002770077855271278,-0.00030032669668618396,-0.00023686908978315225,-0.00018280758410916148
0.0045,-0.02381635444854632,-0.0015392733504420374,-0.0006990830386247842,-0.00042051725950214414,-0.00028816952886204396
0.00452,0.027911720930250024,0.0017521112795098783,0.0006089667599266538,0.0002821614693265964,0.00015170860072765595
0.00454,-0.03122570189329423,-0.0025973559275722998,-0.0011148341452721915,-0.0006391372398311841,-0.00042231708518070924
0.00456,0.030285647604940586,0.0018160199466053636,0.0005590141786129424,0.00022165694966698468,9.733681329751422e-05
0.00458,-0.0296160798911626,-0.0024265993889770994,-0.001093193613945316,-0.0006406550526379548,-0.0004283426877133798
0.0046,0.024490455785191247,0.0012505886445745235,0.0004797767692309855,0.00023206460151583102,0.00012768341141645358
0.00462,-0.018553326347940585,-0.0005145231582518669,-0.0003489124429948214,-0.0002440144981820371,-0.00018092901048480568
0.00464,0.010285501566623566,-0.00157504584774635,-0.0007045431243873463,-0.00042215558566143256,-0.00028748277246430003
0.00466,-0.005249534034626268,0.002202828430191405,0.0008138004503927021,0.0004169969272924676,0.0002509775989238325
0.00468,0.0022892831267037985,-0.002641494132027172,-0.0009187954909269802,-0.000450864353293545,-0.00026379056440415424
0.0047,-0.0009578215858853383,0.0033032175280852654,0.0012319932439789588,0.0006354930849313931,0.00038552820420778013
0.00472,0.0027608010504084905,-0.0036223068822965154,-0.0014615708217919953,-0.0008020799327668759,-0.0005113546019896966
0.00474,-0.009480825112234595,0.002517856303886709,0.0008812845599496494,0.0004270940186913808,0.00024527491199408336
