time_s,mode_1,mode_2,mode_3,mode_4,mode_5
0.0,0.0014451168794927278,0.00040723897127678186,0.0001707652346176237,8.158994101668418e-05,4.11391485115801e-05
2e-05,-0.00391834796842866,-0.0014465552697534838,-0.0008291621155538553,-0.0005498804307034304,-0.00039510803782593886
4e-05,0.0014536721980830025,-0.00010960577593813927,-0.0001882628002497742,-0.00017052895877957942,-0.0001438091211997619
6e-05,-0.0011927723737922599,2.0472877827718938e-05,1.7414167041613858e-05,-2.7651935896770035e-06,-1.3330030707078308e-05
8e-05,0.000823662582994215,-0.00034940524639332665,-0.00030290349623394135,-0.00023807680702587887,-0.0001887489806051474
0.0001,-0.003177713854056987,-0.0011861992168391662,-0.000742777930647049,-0.0005189039520676316,-0.00038478006833255146
0.00012,0.00015759989242055775,-0.0004177883636346379,-0.00029069806835060034,-0.00020527229856983454,-0.00015168530046905622
0.00014,0.0007522570315171961,0.0008435479336746612,0.0005777023760342647,0.00041235078470070456,0.00030797524354458846
0.00016,0.00281193232539163,0.0013665468061473452,0.0008642413209959427,0.000602593821959753,0.00044553776137827594
0.00018,-9.750861920247761e-05,6.0492924256642727e-05,8.81317063489761e-05,8.160002101874659e-05,7.047657849972169e-05
0.0002,-0.0014823524977006241,-0.0005735459313192894,-0.00034545054020691145,-0.00022842185909167502,-0.00016131783822387653
0.00022,0.0008066582938305489,-8.952226552709588e-07,-1.2699637400337406e-05,-1.1353637205335571e-05,-9.012863382194829e-06
0.00024,-0.00035447372475897924,0.000435988723460579,0.00028691965305092487,0.00019772878249477792,0.00014370471737047358
0.00026,0.0018704378571938545,0.00016533154622979147,6.936841446535152e-05,4.0012027538420094e-05,2.6721235623408944e-05
0.00028,-0.0031237528989273224,-0.0006587310732330774,-0.00035144725369515734,-0.00022178652109371993,-0.00015307298516861108
0.0003,0.0024401451942553786,0.0002917418355979314,0.00014888874657104813,9.626730958302682e-05,6.88295315455483e-05
0.00032,-0.0008680512169965069,0.0005650959843107462,0.00038605816159879966,0.00027086700375390343,0.00019919752313406972
0.00034,0.002132475411527965,0.00015000780005480183,6.691577101669062e-05,4.102202955360434e-05,2.8480175957061897e-05
0.00036,-0.002988617261294396,-0.0006452739406829827,-0.00037322934779292997,-0.00024965098222265187,-0.00018021744692198866
0.00038,0.0014758342734645543,-0.00013293927277609053,-0.00013920577049411832,-0.00011633673285481942,-9.493664377909778e-05
0.0004,-0.0014377162437113713,-0.00014256889020582825,-0.00010098954958805644,-7.843814675203729e-05,-6.306478905596251e-05
0.00042,0.0005578905751841216,-0.00021125279263158771,-0.00014270976945509678,-0.00010623201903613894,-8.282690738313182e-05
0.00044,-0.0007655202955334818,-0.0001797260757417261,-0.00016285110462268645,-0.00013071574983936513,-0.00010482640084156459
0.00046,-0.0005602090613456999,-0.0005013803648837551,-0.0003004061176193041,-0.00020924964482948774,-0.00015615883840658178
0.00048,-0.00022341362313827253,-0.00010383069022890622,-0.0001293056006957213,-0.00010885377468511092,-8.83617508969069e-05
0.0005,-0.00038355251485067674,-0.0002538864377892458,-0.00011070382594963914,-6.400206058811736e-05,-4.225995880134311e-05
0.00052,0.0005758527049140196,0.0004701713479688549,0.0002704621474708399,0.0001831657641626877,0.00013361959785828357
0.00054,0.0010939758484411143,0.00036945800866253203,0.0002639927329384836,0.00018887801862177113,0.00014086068859970143
0.00056,-0.0007778384221087342,-5.843606989714084e-05,-4.929623646981088e-05,-3.1304621053551865e-05,-1.99964277658298e-05
0.00058,0.00017152556198080497,-0.0003042657470615395,-0.00013772652287714888,-7.66776365519656e-05,-4.764252461504832e-05
0.0006,-6.989019847123021e-05,0.0005858726780540907,0.00033599808413999326,0.00022145139140589864,0.00015780144284869205
0.00062,0.0019919784759507646,0.00015697087978632133,0.00010027848843138597,6.935283601178321e-05,5.101787660370697e-05
0.00064,-0.0032494197732614383,-0.0005276698369537078,-0.0002928081945069604,-0.0001864160181376416,-0.00012907704782546644
0.00066,0.002835345867397446,0.00014229413373125519,5.525603616859024e-05,2.837959755238137e-05,1.740197768474102e-05
0.00068,-0.0023922702262831885,0.00019901699850634368,0.000164035557620886,0.00012772041494034587,0.00010043510171886296
0.0007,0.0034772644047190173,0.0004756883199485519,0.00031957576734510104,0.00022979158726899897,0.00017326318524228706
0.00072,-0.002047650369486433,0.00038947983511748247,0.0002372335052415775,0.00016251326141552885,0.00011900185243117611
0.00074,0.002264058736209417,-0.00032142078122112956,-0.000180951840394774,-0.00011966299878936035,-8.601713381321826e-05
0.00076,-0.003594176359187498,-0.00034670434167251605,-0.00026896680017263793,-0.0002038617292378068,-0.0001579002165605614
0.00078,0.00255573592731636,-0.0005114945364422563,-0.0003247885235437969,-0.00023019606933303438,-0.00017306698194832673
0.0008,-0.003932030627548837,-0.00012296923896658348,-0.000114982927323669,-9.497465504603844e-05,-7.745203002903493e-05
0.00082,0.004122166621535402,-0.00010390068578533067,-7.134436753389797e-05,-5.223261945002412e-05,-4.021088275052782e-05
0.00084,-0.004851151956738653,-2.670768479607218e-05,-2.874339631885835e-06,9.811620363980305e-07,1.8161159815745798e-06
0.00086,0.00564107605325612,0.00021272921281789657,0.00011696578207086947,7.979991612884812e-05,5.915405981591445e-05
0.00088,-0.00563870051532831,8.752683691238556e-05,0.00011218335727886783,9.502945106527399e-05,7.756658551035545e-05
0.0009,0.006865704288415093,0.00048148827216742604,0.00027419357870899543,0.00018664149861344272,0.00013722108746351108
0.00092,-0.006239738761676196,3.4613394719302825e-05,7.660752696798881e-05,6.70020768047891e-05,5.4845766919844255e-05
0.00094,0.006477164463694828,4.344437632108465e-05,-1.8661388804845673e-05,-2.228411658981975e-05,-1.93337301801448e-05
0.00096,-0.007125548677689328,-0.0003971739396091696,-0.00021217924504502155,-0.0001390573352270958,-9.942158006651836e-05
0.00098,0.006394974292911591,4.187031848165946e-06,-3.899387999108798e-05,-3.622827676454705e-05,-2.9857933099637866e-05
0.001,-0.006268506400518426,-1.7521621898653757e-05,2.3156344508698783e-05,2.6336294261079445e-05,2.4651473265908944e-05
0.00102,0.0065033084413270515,0.00037536089984014655,0.00028155211676533434,0.0002209454970733071,0.00017592048884638162
0.00104,-0.0039027327441079505,0.0012355619025234397,0.0008053275946731841,0.0005553450754635631,0.00040476064838187347
0.00106,0.006906380237743502,0.00017774800153534445,-7.0634134041771145e-06,-4.1443033901868254e-05,-4.5781137758808546e-05
0.00108,-0.011058455815057783,-0.0025727273694162982,-0.0014916116304208183,-0.0009845123603966428,-0.0007007391071894586
0.0011,0.005950864939190986,0.0002861891357658802,0.00012531366419242689,6.998486091659726e-05,4.394529624338151e-05
0.00112,-0.00037361332082315533,0.0020954049447883924,0.001250583815630202,0.0008271780245800573,0.0005871377512772071
0.00114,0.002586158695709191,-0.0006401698563002387,-0.0003478849318151503,-0.00021633840002168185,-0.0001471688796929102
0.00116,-0.006500692317427944,-0.0014777370826957877,-0.0008996357334100975,-0.0006041706269238231,-0.00043323767438098465
0.00118,0.004545602285539273,0.000594890787130793,0.0003364373456353475,0.0002151136370451668,0.0001489839528238715
0.0012,-0.0007477596014931376,0.0010904249588306447,0.0006693019575964738,0.0004538686497359654,0.0003282593218081035
0.00122,0.0015444142369515877,-0.00031447490120815863,-0.00013990562467603948,-7.577820136120343e-05,-4.6610925480430955e-05
0.00124,-0.002589794249334548,-0.00038826231235565794,-0.00030488304722656,-0.00023554921235557948,-0.00018487824292421858
0.00126,0.0007922050573222813,-0.0008011226685954232,-0.0005609215766838439,-0.00040904087496588864,-0.00031054491839567396
0.00128,-0.0035163596242822853,-0.000810129790277358,-0.00046907145326531346,-0.00031514102709255754,-0.00022900268022049063
0.0013,0.0032439799837635144,0.0007429610938036244,0.0003747316014924045,0.0002260401372194594,0.00015106460751329693
0.00132,-0.0012217397902564693,-2.6608351343836684e-05,5.364068831659558e-05,6.246331859293029e-05,5.720046073573318e-05
0.00134,0.0003296904562593487,0.0002097086816681714,0.0001627682084151828,0.00012507348564954474,9.839761064289416e-05
0.00136,0.0020296074279518113,0.0006129370517516423,0.000343777896461462,0.00022968680511492294,0.00016685979596115343
0.00138,-0.002216914692828278,-0.00020427060021418293,-1.3332061885482247e-05,2.684626392957155e-05,3.5099087097594135e-05
0.0014,0.00329325865402498,0.0006263083005272706,0.0002933688883613918,0.00017361632074770896,0.00011572211108001963
0.00142,-0.0031169747377866406,-0.0005747076593377915,-0.00030093824668250287,-0.00019204599786158758,-0.00013478385831962333
0.00144,0.0012786040465943152,-0.00028926057824379075,-0.0001986922139143252,-0.00014033208638653625,-0.000104614252210209
0.00146,-0.0007867973378053589,0.0003585079402537643,0.0001530121750096199,6.890416773441299e-05,3.1328949444838046e-05
0.00148,0.0003473223528868153,-0.0009088431359968451,-0.0005972006711029608,-0.0004203418317811912,-0.0003123596822386155
0.0015,-0.004264963612773849,-0.001090258403841967,-0.0006508918698297344,-0.00043863382860000427,-0.0003169526557656005
0.00152,0.003951833665645883,0.0008301507814122015,0.0004695067250788001,0.0003053689214435969,0.00021492588881186025
0.00154,-0.0008381582828119261,0.000778160849091271,0.0005084094761598997,0.00035358698272063693,0.00025983164951325544
0.00156,0.001356509429612898,-0.0003511905605699026,-0.000179436739407231,-9.93514618942588e-05,-5.944261911729554e-05
0.00158,-0.0024219409895223777,-6.818540520880548e-06,3.457038412405818e-05,3.605309120160359e-05,3.2186006891090366e-05
0.0016,0.003987885968612789,0.000780384298831924,0.000428576222423541,0.00027582461010207095,0.00019353084400173037
0.00162,-0.0031556404009894564,-0.0004135721269603562,-0.00020483466681185151,-0.00012399968171688958,-8.339826722658155e-05
0.00164,0.0013390680988098938,-0.0003470890406954717,-0.0002377800504822192,-0.0001677963272948135,-0.00012396139769750642
0.00166,-0.0013493912901142706,6.889729371318482e-05,1.7643743907192835e-05,7.163818540466809e-07,-4.862122050328376e-06
0.00168,0.0010278961533814967,-0.0001259039056879693,-5.064578486933012e-05,-2.1916071000231256e-05,-9.260024579597393e-06
0.0017,-0.000792963470716865,0.0003003921505618226,0.00022193657364434285,0.00017049826390975643,0.0001346878463644794
0.00172,0.002509088175496124,0.000880494010243554,0.0005901202307658444,0.0004227256486404535,0.0003180739531849954
0.00174,0.00022719529028952034,0.0006406954927028605,0.00042619921626865553,0.00030857101405005257,0.00023464333409762707
0.00176,0.0003424611576401692,-7.603059646560762e-05,4.376393175237172e-06,2.3726640106948996e-05,2.779259931879816e-05
0.00178,-0.00040721435331330963,5.111919806926301e-05,7.375721492794867e-06,-6.86211683711251e-07,-2.1891044953559324e-06
0.0018,0.00028705518138396317,-0.0001537270278041936,-8.66187102383092e-05,-5.816860329657985e-05,-4.239296550736144e-05
0.00182,-0.0007255474028373749,-6.598460127653862e-05,-5.542465405665297e-05,-4.592351633318705e-05,-3.834927736258153e-05
0.00184,0.0006027707650432004,-0.00017227377517530003,-0.00016775722028101602,-0.0001411953608088311,-0.00011597804237462534
0.00186,-0.0023903265949688285,-0.0009763716487458913,-0.000602687744370646,-0.00040986484534051413,-0.00029753588024888293
0.00188,0.00015210632395976868,-5.500654735899657e-05,-1.4319494099757871e-05,-5.175412928890478e-06,-2.157721328486535e-06
0.0019,0.0021515787401704006,0.0011552317720294756,0.0006763033564298499,0.00044989983492964064,0.0003220982752822781
0.00192,-0.00011554498117767508,1.3718296769148926e-06,6.516637974328665e-05,6.513790954250371e-05,5.6323160275453936e-05
0.00194,-0.0008486382210635731,-0.00036449167501712286,-0.0002541291317688362,-0.00017945871795878126,-0.00013238623544901786
0.00196,-6.787986149079369e-05,-0.0003148402883794871,-0.00020838070500683536,-0.00015173112154900014,-0.00011557490219344907
0.00198,-0.0007305085889379506,-8.722833741976898e-05,-6.705191868492982e-05,-5.0641906120395105e-05,-3.973883784495623e-05
0.002,0.0009980824587203195,0.00011378252046280397,5.680544322454367e-05,2.906043645577193e-05,1.561557394857306e-05
